t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.388119,0.611881,nan,0.000000,0.223763,0.195790,0.055259
0.411001,0.588999,nan,0.000000,0.177997,0.195790,0.055259
0.400531,0.599469,nan,0.000000,0.198938,0.195790,0.055259
0.398545,0.601455,nan,0.000000,0.202910,0.195790,0.055259
0.381932,0.618068,nan,0.000000,0.236136,0.195790,0.055259
0.397232,0.602768,nan,0.000000,0.205537,0.195790,0.055259
0.412976,0.587024,nan,0.000000,0.174047,0.195790,0.055259
0.449423,0.550577,nan,0.000000,0.101154,0.195790,0.055259
0.392879,0.607121,nan,0.000000,0.214242,0.195790,0.055259
0.370821,0.629179,nan,0.000000,0.258358,0.195790,0.055259
0.416289,0.583711,nan,0.000000,0.167423,0.195790,0.055259
0.372030,0.627970,nan,0.000000,0.255940,0.195790,0.055259
0.371452,0.628548,nan,0.000000,0.257096,0.195790,0.055259
0.368409,0.631591,nan,0.000000,0.263182,0.195790,0.055259
0.389763,0.610237,nan,0.000000,0.220474,0.195790,0.055259
0.381832,0.618168,nan,0.000000,0.236335,0.195790,0.055259
0.352424,0.647576,nan,0.000000,0.295152,0.195790,0.055259
0.403599,0.596401,nan,0.000000,0.192801,0.195790,0.055259
0.412803,0.587197,nan,0.000000,0.174394,0.195790,0.055259
0.399827,0.600173,nan,0.000000,0.200345,0.195790,0.055259
0.428100,0.571900,nan,0.000000,0.143799,0.195790,0.055259
0.376751,0.623249,nan,0.000000,0.246498,0.195790,0.055259
0.419150,0.580850,nan,0.000000,0.161700,0.195790,0.055259
0.433910,0.566090,nan,0.000000,0.132180,0.195790,0.055259
0.371339,0.628661,nan,0.000000,0.257322,0.195790,0.055259
0.382164,0.617836,nan,0.000000,0.235673,0.195790,0.055259
0.407428,0.592572,nan,0.000000,0.185144,0.195790,0.055259
0.472122,0.527878,nan,0.000000,0.055755,0.195790,0.055259
0.391719,0.608281,nan,0.000000,0.216563,0.195790,0.055259
0.459832,0.540168,nan,0.000000,0.080337,0.195790,0.055259
0.359020,0.640980,nan,0.000000,0.281960,0.195790,0.055259
0.434544,0.565456,nan,0.000000,0.130911,0.195790,0.055259
0.414285,0.585715,nan,0.000000,0.171429,0.195790,0.055259
0.374930,0.625070,nan,0.000000,0.250141,0.195790,0.055259
0.378337,0.621663,nan,0.000000,0.243325,0.195790,0.055259
0.371528,0.628472,nan,0.000000,0.256943,0.195790,0.055259
0.407529,0.592471,nan,0.000000,0.184943,0.195790,0.055259
0.430172,0.569828,nan,0.000000,0.139656,0.195790,0.055259
0.401124,0.598876,nan,0.000000,0.197752,0.195790,0.055259
0.400636,0.599364,nan,0.000000,0.198727,0.195790,0.055259
0.373554,0.626446,nan,0.000000,0.252893,0.195790,0.055259
0.397802,0.602198,nan,0.000000,0.204395,0.195790,0.055259
0.388707,0.611293,nan,0.000000,0.222586,0.195790,0.055259
