t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
-0.239816,0.239816,nan,0.000000,0.479632,0.517996,0.061515
-0.277034,0.277034,nan,0.000000,0.554068,0.517996,0.061515
-0.191279,0.191279,nan,0.000000,0.382558,0.517996,0.061515
-0.266110,0.266110,nan,0.000000,0.532219,0.517996,0.061515
-0.268787,0.268787,nan,0.000000,0.537573,0.517996,0.061515
-0.249484,0.249484,nan,0.000000,0.498968,0.517996,0.061515
-0.257775,0.257775,nan,0.000000,0.515551,0.517996,0.061515
-0.253932,0.253932,nan,0.000000,0.507865,0.517996,0.061515
-0.299171,0.299171,nan,0.000000,0.598342,0.517996,0.061515
-0.263281,0.263281,nan,0.000000,0.526563,0.517996,0.061515
-0.203682,0.203682,nan,0.000000,0.407364,0.517996,0.061515
-0.277442,0.277442,nan,0.000000,0.554883,0.517996,0.061515
-0.266413,0.266413,nan,0.000000,0.532826,0.517996,0.061515
-0.233995,0.233995,nan,0.000000,0.467990,0.517996,0.061515
-0.267269,0.267269,nan,0.000000,0.534538,0.517996,0.061515
-0.243850,0.243850,nan,0.000000,0.487701,0.517996,0.061515
-0.305729,0.305729,nan,0.000000,0.611459,0.517996,0.061515
-0.280269,0.280269,nan,0.000000,0.560538,0.517996,0.061515
-0.248667,0.248667,nan,0.000000,0.497334,0.517996,0.061515
-0.185849,0.185849,nan,0.000000,0.371699,0.517996,0.061515
-0.266743,0.266743,nan,0.000000,0.533485,0.517996,0.061515
-0.282746,0.282746,nan,0.000000,0.565492,0.517996,0.061515
-0.292079,0.292079,nan,0.000000,0.584158,0.517996,0.061515
-0.246860,0.246860,nan,0.000000,0.493721,0.517996,0.061515
-0.290878,0.290878,nan,0.000000,0.581757,0.517996,0.061515
-0.253027,0.253027,nan,0.000000,0.506054,0.517996,0.061515
-0.227732,0.227732,nan,0.000000,0.455464,0.517996,0.061515
-0.277220,0.277220,nan,0.000000,0.554441,0.517996,0.061515
-0.266155,0.266155,nan,0.000000,0.532310,0.517996,0.061515
-0.232877,0.232877,nan,0.000000,0.465754,0.517996,0.061515
-0.236449,0.236449,nan,0.000000,0.472899,0.517996,0.061515
-0.269766,0.269766,nan,0.000000,0.539532,0.517996,0.061515
-0.225664,0.225664,nan,0.000000,0.451328,0.517996,0.061515
-0.262907,0.262907,nan,0.000000,0.525814,0.517996,0.061515
-0.230684,0.230684,nan,0.000000,0.461369,0.517996,0.061515
-0.244887,0.244887,nan,0.000000,0.489774,0.517996,0.061515
-0.306159,0.306159,nan,0.000000,0.612318,0.517996,0.061515
-0.289464,0.289464,nan,0.000000,0.578928,0.517996,0.061515
-0.326216,0.326216,nan,0.000000,0.652431,0.517996,0.061515
-0.219888,0.219888,nan,0.000000,0.439777,0.517996,0.061515
-0.271755,0.271755,nan,0.000000,0.543510,0.517996,0.061515
-0.291206,0.291206,nan,0.000000,0.582411,0.517996,0.061515
-0.262682,0.262682,nan,0.000000,0.525365,0.517996,0.061515
-0.303228,0.303228,nan,0.000000,0.606457,0.517996,0.061515
-0.289130,0.289130,nan,0.000000,0.578261,0.517996,0.061515
-0.256766,0.256766,nan,0.000000,0.513533,0.517996,0.061515
-0.299731,0.299731,nan,0.000000,0.599462,0.517996,0.061515
-0.200127,0.200127,nan,0.000000,0.400253,0.517996,0.061515
-0.290471,0.290471,nan,0.000000,0.580942,0.517996,0.061515
-0.207323,0.207323,nan,0.000000,0.414647,0.517996,0.061515
-0.256045,0.256045,nan,0.000000,0.512090,0.517996,0.061515
-0.228495,0.228495,nan,0.000000,0.456991,0.517996,0.061515
-0.258519,0.258519,nan,0.000000,0.517039,0.517996,0.061515
