t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
-0.276003,0.276003,nan,0.000000,0.552007,0.565114,0.066266
-0.254229,0.254229,nan,0.000000,0.508458,0.565114,0.066266
-0.297127,0.297127,nan,0.000000,0.594254,0.565114,0.066266
-0.230578,0.230578,nan,0.000000,0.461157,0.565114,0.066266
-0.263799,0.263799,nan,0.000000,0.527598,0.565114,0.066266
-0.292375,0.292375,nan,0.000000,0.584750,0.565114,0.066266
-0.304660,0.304660,nan,0.000000,0.609320,0.565114,0.066266
-0.284106,0.284106,nan,0.000000,0.568213,0.565114,0.066266
-0.369248,0.369248,nan,0.000000,0.738495,0.565114,0.066266
-0.292979,0.292979,nan,0.000000,0.585959,0.565114,0.066266
-0.302228,0.302228,nan,0.000000,0.604456,0.565114,0.066266
-0.274969,0.274969,nan,0.000000,0.549937,0.565114,0.066266
-0.267925,0.267925,nan,0.000000,0.535850,0.565114,0.066266
-0.250375,0.250375,nan,0.000000,0.500750,0.565114,0.066266
-0.333310,0.333310,nan,0.000000,0.666621,0.565114,0.066266
-0.344749,0.344749,nan,0.000000,0.689498,0.565114,0.066266
-0.285688,0.285688,nan,0.000000,0.571376,0.565114,0.066266
-0.294363,0.294363,nan,0.000000,0.588727,0.565114,0.066266
-0.284732,0.284732,nan,0.000000,0.569465,0.565114,0.066266
-0.276201,0.276201,nan,0.000000,0.552401,0.565114,0.066266
-0.333919,0.333919,nan,0.000000,0.667838,0.565114,0.066266
-0.249266,0.249266,nan,0.000000,0.498533,0.565114,0.066266
-0.291659,0.291659,nan,0.000000,0.583318,0.565114,0.066266
-0.269450,0.269450,nan,0.000000,0.538900,0.565114,0.066266
-0.320523,0.320523,nan,0.000000,0.641046,0.565114,0.066266
-0.225118,0.225118,nan,0.000000,0.450236,0.565114,0.066266
-0.264540,0.264540,nan,0.000000,0.529079,0.565114,0.066266
-0.232177,0.232177,nan,0.000000,0.464355,0.565114,0.066266
-0.280356,0.280356,nan,0.000000,0.560712,0.565114,0.066266
-0.259417,0.259417,nan,0.000000,0.518833,0.565114,0.066266
-0.269716,0.269716,nan,0.000000,0.539433,0.565114,0.066266
-0.300682,0.300682,nan,0.000000,0.601363,0.565114,0.066266
-0.229253,0.229253,nan,0.000000,0.458506,0.565114,0.066266
-0.321574,0.321574,nan,0.000000,0.643149,0.565114,0.066266
-0.237489,0.237489,nan,0.000000,0.474978,0.565114,0.066266
-0.289841,0.289841,nan,0.000000,0.579683,0.565114,0.066266
-0.284828,0.284828,nan,0.000000,0.569656,0.565114,0.066266
-0.337901,0.337901,nan,0.000000,0.675801,0.565114,0.066266
-0.251630,0.251630,nan,0.000000,0.503260,0.565114,0.066266
-0.263021,0.263021,nan,0.000000,0.526042,0.565114,0.066266
-0.337931,0.337931,nan,0.000000,0.675862,0.565114,0.066266
-0.320533,0.320533,nan,0.000000,0.641066,0.565114,0.066266
-0.297527,0.297527,nan,0.000000,0.595053,0.565114,0.066266
-0.284355,0.284355,nan,0.000000,0.568710,0.565114,0.066266
-0.319851,0.319851,nan,0.000000,0.639702,0.565114,0.066266
-0.324295,0.324295,nan,0.000000,0.648590,0.565114,0.066266
-0.296589,0.296589,nan,0.000000,0.593177,0.565114,0.066266
-0.201996,0.201996,nan,0.000000,0.403993,0.565114,0.066266
-0.300771,0.300771,nan,0.000000,0.601541,0.565114,0.066266
-0.328841,0.328841,nan,0.000000,0.657682,0.565114,0.066266
-0.311119,0.311119,nan,0.000000,0.622238,0.565114,0.066266
-0.238992,0.238992,nan,0.000000,0.477985,0.565114,0.066266
-0.332609,0.332609,nan,0.000000,0.665219,0.565114,0.066266
-0.312374,0.312374,nan,0.000000,0.624748,0.565114,0.066266
-0.310121,0.310121,nan,0.000000,0.620243,0.565114,0.066266
-0.263594,0.263594,nan,0.000000,0.527188,0.565114,0.066266
-0.305193,0.305193,nan,0.000000,0.610386,0.565114,0.066266
-0.325570,0.325570,nan,0.000000,0.651139,0.565114,0.066266
-0.331276,0.331276,nan,0.000000,0.662552,0.565114,0.066266
-0.276670,0.276670,nan,0.000000,0.553340,0.565114,0.066266
-0.253378,0.253378,nan,0.000000,0.506756,0.565114,0.066266
-0.347238,0.347238,nan,0.000000,0.694477,0.565114,0.066266
-0.321856,0.321856,nan,0.000000,0.643712,0.565114,0.066266
-0.272612,0.272612,nan,0.000000,0.545223,0.565114,0.066266
-0.334716,0.334716,nan,0.000000,0.669432,0.565114,0.066266
-0.299506,0.299506,nan,0.000000,0.599011,0.565114,0.066266
-0.207942,0.207942,nan,0.000000,0.415884,0.565114,0.066266
-0.300910,0.300910,nan,0.000000,0.601821,0.565114,0.066266
-0.313156,0.313156,nan,0.000000,0.626313,0.565114,0.066266
-0.313307,0.313307,nan,0.000000,0.626614,0.565114,0.066266
-0.283841,0.283841,nan,0.000000,0.567683,0.565114,0.066266
-0.289287,0.289287,nan,0.000000,0.578574,0.565114,0.066266
-0.237398,0.237398,nan,0.000000,0.474796,0.565114,0.066266
-0.260293,0.260293,nan,0.000000,0.520585,0.565114,0.066266
-0.363519,0.363519,nan,0.000000,0.727038,0.565114,0.066266
-0.285440,0.285440,nan,0.000000,0.570879,0.565114,0.066266
-0.297933,0.297933,nan,0.000000,0.595867,0.565114,0.066266
-0.234861,0.234861,nan,0.000000,0.469723,0.565114,0.066266
-0.307411,0.307411,nan,0.000000,0.614823,0.565114,0.066266
-0.289742,0.289742,nan,0.000000,0.579484,0.565114,0.066266
-0.251139,0.251139,nan,0.000000,0.502279,0.565114,0.066266
-0.291350,0.291350,nan,0.000000,0.582699,0.565114,0.066266
-0.313221,0.313221,nan,0.000000,0.626442,0.565114,0.066266
-0.226325,0.226325,nan,0.000000,0.452650,0.565114,0.066266
-0.296273,0.296273,nan,0.000000,0.592546,0.565114,0.066266
-0.297572,0.297572,nan,0.000000,0.595144,0.565114,0.066266
-0.279425,0.279425,nan,0.000000,0.558849,0.565114,0.066266
-0.265477,0.265477,nan,0.000000,0.530954,0.565114,0.066266
-0.272937,0.272937,nan,0.000000,0.545874,0.565114,0.066266
-0.282085,0.282085,nan,0.000000,0.564170,0.565114,0.066266
-0.274439,0.274439,nan,0.000000,0.548879,0.565114,0.066266
-0.247640,0.247640,nan,0.000000,0.495280,0.565114,0.066266
-0.252655,0.252655,nan,0.000000,0.505311,0.565114,0.066266
-0.249680,0.249680,nan,0.000000,0.499361,0.565114,0.066266
-0.250288,0.250288,nan,0.000000,0.500576,0.565114,0.066266
-0.286183,0.286183,nan,0.000000,0.572367,0.565114,0.066266
-0.252967,0.252967,nan,0.000000,0.505933,0.565114,0.066266
-0.307953,0.307953,nan,0.000000,0.615906,0.565114,0.066266
-0.276734,0.276734,nan,0.000000,0.553468,0.565114,0.066266
-0.316359,0.316359,nan,0.000000,0.632717,0.565114,0.066266
0.307324,-0.307324,nan,1.000000,-0.614649,-0.559687,0.066266
0.245078,-0.245078,nan,0.000000,-0.490155,-0.559687,0.066266
0.252408,-0.252408,nan,0.000000,-0.504817,-0.559687,0.066266
0.277560,-0.277560,nan,0.000000,-0.555119,-0.559687,0.066266
0.246370,-0.246370,nan,0.000000,-0.492740,-0.559687,0.066266
0.344953,-0.344953,nan,0.000000,-0.689906,-0.559687,0.066266
0.298793,-0.298793,nan,0.000000,-0.597586,-0.559687,0.066266
0.300133,-0.300133,nan,0.000000,-0.600266,-0.559687,0.066266
0.262109,-0.262109,nan,0.000000,-0.524219,-0.559687,0.066266
0.274735,-0.274735,nan,0.000000,-0.549470,-0.559687,0.066266
0.267086,-0.267086,nan,0.000000,-0.534172,-0.559687,0.066266
0.283468,-0.283468,nan,0.000000,-0.566936,-0.559687,0.066266
0.371184,-0.371184,nan,0.000000,-0.742369,-0.559687,0.066266
0.275923,-0.275923,nan,0.000000,-0.551845,-0.559687,0.066266
0.266169,-0.266169,nan,0.000000,-0.532339,-0.559687,0.066266
0.263517,-0.263517,nan,0.000000,-0.527035,-0.559687,0.066266
0.283746,-0.283746,nan,0.000000,-0.567492,-0.559687,0.066266
0.320830,-0.320830,nan,0.000000,-0.641659,-0.559687,0.066266
0.300332,-0.300332,nan,0.000000,-0.600664,-0.559687,0.066266
0.282855,-0.282855,nan,0.000000,-0.565710,-0.559687,0.066266
0.253521,-0.253521,nan,0.000000,-0.507041,-0.559687,0.066266
0.284026,-0.284026,nan,0.000000,-0.568052,-0.559687,0.066266
0.260430,-0.260430,nan,0.000000,-0.520861,-0.559687,0.066266
0.257653,-0.257653,nan,0.000000,-0.515306,-0.559687,0.066266
0.269783,-0.269783,nan,0.000000,-0.539566,-0.559687,0.066266
0.305895,-0.305895,nan,0.000000,-0.611790,-0.559687,0.066266
0.230496,-0.230496,nan,0.000000,-0.460991,-0.559687,0.066266
0.262823,-0.262823,nan,0.000000,-0.525645,-0.559687,0.066266
0.219687,-0.219687,nan,0.000000,-0.439374,-0.559687,0.066266
0.296745,-0.296745,nan,0.000000,-0.593491,-0.559687,0.066266
0.287561,-0.287561,nan,0.000000,-0.575123,-0.559687,0.066266
0.288279,-0.288279,nan,0.000000,-0.576559,-0.559687,0.066266
0.276436,-0.276436,nan,0.000000,-0.552872,-0.559687,0.066266
0.210525,-0.210525,nan,0.000000,-0.421050,-0.559687,0.066266
0.274329,-0.274329,nan,0.000000,-0.548657,-0.559687,0.066266
0.261269,-0.261269,nan,0.000000,-0.522538,-0.559687,0.066266
0.358283,-0.358283,nan,0.000000,-0.716565,-0.559687,0.066266
0.309483,-0.309483,nan,0.000000,-0.618967,-0.559687,0.066266
0.257506,-0.257506,nan,0.000000,-0.515011,-0.559687,0.066266
0.271922,-0.271922,nan,0.000000,-0.543844,-0.559687,0.066266
0.357972,-0.357972,nan,0.000000,-0.715944,-0.559687,0.066266
0.313053,-0.313053,nan,0.000000,-0.626106,-0.559687,0.066266
0.244181,-0.244181,nan,0.000000,-0.488362,-0.559687,0.066266
0.316247,-0.316247,nan,0.000000,-0.632494,-0.559687,0.066266
0.323290,-0.323290,nan,0.000000,-0.646580,-0.559687,0.066266
0.316835,-0.316835,nan,0.000000,-0.633670,-0.559687,0.066266
0.330238,-0.330238,nan,0.000000,-0.660477,-0.559687,0.066266
0.283976,-0.283976,nan,0.000000,-0.567952,-0.559687,0.066266
0.290675,-0.290675,nan,0.000000,-0.581351,-0.559687,0.066266
0.244319,-0.244319,nan,0.000000,-0.488637,-0.559687,0.066266
