t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.085275,0.314725,nan,0.000000,0.229450,0.257775,0.060180
0.054094,0.345906,nan,0.000000,0.291811,0.257775,0.060180
0.079032,0.320968,nan,0.000000,0.241937,0.257775,0.060180
0.102067,0.297933,nan,0.000000,0.195866,0.257775,0.060180
0.063201,0.336799,nan,0.000000,0.273598,0.257775,0.060180
-0.003727,0.403727,nan,0.000000,0.407454,0.257775,0.060180
0.093947,0.306053,nan,0.000000,0.212107,0.257775,0.060180
0.016604,0.383396,nan,0.000000,0.366792,0.257775,0.060180
0.047977,0.352023,nan,0.000000,0.304047,0.257775,0.060180
0.080592,0.319408,nan,0.000000,0.238817,0.257775,0.060180
0.027929,0.372071,nan,0.000000,0.344142,0.257775,0.060180
0.082915,0.317085,nan,0.000000,0.234171,0.257775,0.060180
0.062499,0.337501,nan,0.000000,0.275003,0.257775,0.060180
0.082013,0.317987,nan,0.000000,0.235974,0.257775,0.060180
0.021744,0.378256,nan,0.000000,0.356513,0.257775,0.060180
0.038254,0.361746,nan,0.000000,0.323492,0.257775,0.060180
0.098386,0.301614,nan,0.000000,0.203227,0.257775,0.060180
0.055444,0.344556,nan,0.000000,0.289113,0.257775,0.060180
0.070828,0.329172,nan,0.000000,0.258344,0.257775,0.060180
0.068377,0.331623,nan,0.000000,0.263247,0.257775,0.060180
0.050723,0.349277,nan,0.000000,0.298555,0.257775,0.060180
0.123457,0.276543,nan,0.000000,0.153087,0.257775,0.060180
0.056898,0.343102,nan,0.000000,0.286204,0.257775,0.060180
0.081646,0.318354,nan,0.000000,0.236707,0.257775,0.060180
0.073464,0.326536,nan,0.000000,0.253072,0.257775,0.060180
0.072629,0.327371,nan,0.000000,0.254743,0.257775,0.060180
0.151721,0.248279,nan,0.000000,0.096558,0.257775,0.060180
0.081260,0.318740,nan,0.000000,0.237480,0.257775,0.060180
0.114128,0.285872,nan,0.000000,0.171743,0.257775,0.060180
0.030890,0.369110,nan,1.000000,0.338219,0.240615,0.060180
0.048212,0.351788,nan,0.000000,0.303575,0.240615,0.060180
0.068631,0.331369,nan,0.000000,0.262738,0.240615,0.060180
0.047523,0.352477,nan,0.000000,0.304953,0.240615,0.060180
0.027004,0.372996,nan,0.000000,0.345992,0.240615,0.060180
0.091272,0.308728,nan,0.000000,0.217457,0.240615,0.060180
0.069976,0.330024,nan,0.000000,0.260049,0.240615,0.060180
0.092258,0.307742,nan,0.000000,0.215484,0.240615,0.060180
0.107577,0.292423,nan,0.000000,0.184847,0.240615,0.060180
0.082717,0.317283,nan,0.000000,0.234567,0.240615,0.060180
0.090511,0.309489,nan,0.000000,0.218977,0.240615,0.060180
0.032344,0.367656,nan,0.000000,0.335312,0.240615,0.060180
0.060434,0.339566,nan,0.000000,0.279132,0.240615,0.060180
0.059671,0.340329,nan,0.000000,0.280658,0.240615,0.060180
0.045191,0.354809,nan,0.000000,0.309618,0.240615,0.060180
0.107202,0.292798,nan,0.000000,0.185597,0.240615,0.060180
0.096663,0.303337,nan,0.000000,0.206674,0.240615,0.060180
0.052657,0.347343,nan,0.000000,0.294686,0.240615,0.060180
0.050124,0.349876,nan,0.000000,0.299752,0.240615,0.060180
0.123188,0.276812,nan,0.000000,0.153624,0.240615,0.060180
0.106988,0.293012,nan,0.000000,0.186024,0.240615,0.060180
0.097371,0.302629,nan,0.000000,0.205258,0.240615,0.060180
0.066967,0.333033,nan,0.000000,0.266066,0.240615,0.060180
0.124361,0.275639,nan,0.000000,0.151278,0.240615,0.060180
