t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
-0.046770,0.046770,nan,0.000000,0.093540,0.073512,0.055468
-0.035498,0.035498,nan,0.000000,0.070996,0.073512,0.055468
-0.015805,0.015805,nan,0.000000,0.031609,0.073512,0.055468
-0.046111,0.046111,nan,0.000000,0.092222,0.073512,0.055468
-0.041804,0.041804,nan,0.000000,0.083608,0.073512,0.055468
-0.002168,0.002168,nan,0.000000,0.004337,0.073512,0.055468
-0.064617,0.064617,nan,0.000000,0.129234,0.073512,0.055468
-0.038456,0.038456,nan,0.000000,0.076912,0.073512,0.055468
-0.071615,0.071615,nan,0.000000,0.143229,0.073512,0.055468
-0.035728,0.035728,nan,0.000000,0.071455,0.073512,0.055468
-0.041872,0.041872,nan,0.000000,0.083744,0.073512,0.055468
0.032847,-0.032847,nan,0.000000,-0.065694,0.073512,0.055468
-0.073651,0.073651,nan,0.000000,0.147302,0.073512,0.055468
-0.047423,0.047423,nan,0.000000,0.094846,0.073512,0.055468
-0.011332,0.011332,nan,0.000000,0.022665,0.073512,0.055468
-0.051290,0.051290,nan,0.000000,0.102580,0.073512,0.055468
0.016765,-0.016765,nan,0.000000,-0.033529,0.073512,0.055468
-0.010564,0.010564,nan,0.000000,0.021128,0.073512,0.055468
-0.035118,0.035118,nan,0.000000,0.070235,0.073512,0.055468
-0.036348,0.036348,nan,0.000000,0.072696,0.073512,0.055468
-0.025028,0.025028,nan,0.000000,0.050057,0.073512,0.055468
-0.029064,0.029064,nan,0.000000,0.058129,0.073512,0.055468
-0.020007,0.020007,nan,0.000000,0.040014,0.073512,0.055468
-0.086968,0.086968,nan,0.000000,0.173936,0.073512,0.055468
-0.047484,0.047484,nan,0.000000,0.094969,0.073512,0.055468
-0.039222,0.039222,nan,0.000000,0.078444,0.073512,0.055468
-0.044210,0.044210,nan,0.000000,0.088419,0.073512,0.055468
-0.031277,0.031277,nan,0.000000,0.062554,0.073512,0.055468
-0.027128,0.027128,nan,0.000000,0.054256,0.073512,0.055468
0.017284,-0.017284,nan,1.000000,-0.034569,-0.073512,0.055468
0.058281,-0.058281,nan,0.000000,-0.116562,-0.073512,0.055468
-0.016586,0.016586,nan,0.000000,0.033172,-0.073512,0.055468
0.044935,-0.044935,nan,0.000000,-0.089870,-0.073512,0.055468
0.037751,-0.037751,nan,0.000000,-0.075502,-0.073512,0.055468
0.111038,-0.111038,nan,0.000000,-0.222076,-0.073512,0.055468
0.041553,-0.041553,nan,0.000000,-0.083106,-0.073512,0.055468
0.002293,-0.002293,nan,0.000000,-0.004585,-0.073512,0.055468
0.044370,-0.044370,nan,0.000000,-0.088739,-0.073512,0.055468
0.057399,-0.057399,nan,0.000000,-0.114798,-0.073512,0.055468
0.058649,-0.058649,nan,0.000000,-0.117298,-0.073512,0.055468
0.019551,-0.019551,nan,0.000000,-0.039103,-0.073512,0.055468
