t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.050343,-0.050343,nan,0.000000,-0.100686,-0.120953,0.064702
0.104820,-0.104820,nan,0.000000,-0.209640,-0.120953,0.064702
0.082907,-0.082907,nan,0.000000,-0.165815,-0.120953,0.064702
0.053580,-0.053580,nan,0.000000,-0.107161,-0.120953,0.064702
0.124250,-0.124250,nan,0.000000,-0.248499,-0.120953,0.064702
0.015991,-0.015991,nan,0.000000,-0.031982,-0.120953,0.064702
0.111828,-0.111828,nan,0.000000,-0.223655,-0.120953,0.064702
0.101155,-0.101155,nan,0.000000,-0.202310,-0.120953,0.064702
0.068496,-0.068496,nan,0.000000,-0.136992,-0.120953,0.064702
0.069250,-0.069250,nan,0.000000,-0.138501,-0.120953,0.064702
0.100768,-0.100768,nan,0.000000,-0.201536,-0.120953,0.064702
0.046752,-0.046752,nan,0.000000,-0.093505,-0.120953,0.064702
0.084464,-0.084464,nan,0.000000,-0.168928,-0.120953,0.064702
0.098983,-0.098983,nan,0.000000,-0.197966,-0.120953,0.064702
0.109765,-0.109765,nan,0.000000,-0.219530,-0.120953,0.064702
0.067504,-0.067504,nan,0.000000,-0.135007,-0.120953,0.064702
0.111951,-0.111951,nan,0.000000,-0.223902,-0.120953,0.064702
0.096343,-0.096343,nan,0.000000,-0.192686,-0.120953,0.064702
0.057343,-0.057343,nan,0.000000,-0.114685,-0.120953,0.064702
0.008913,-0.008913,nan,0.000000,-0.017826,-0.120953,0.064702
0.090355,-0.090355,nan,0.000000,-0.180710,-0.120953,0.064702
0.032191,-0.032191,nan,0.000000,-0.064382,-0.120953,0.064702
0.027592,-0.027592,nan,0.000000,-0.055184,-0.120953,0.064702
0.041424,-0.041424,nan,0.000000,-0.082849,-0.120953,0.064702
0.070249,-0.070249,nan,0.000000,-0.140498,-0.120953,0.064702
0.055431,-0.055431,nan,0.000000,-0.110863,-0.120953,0.064702
0.100396,-0.100396,nan,0.000000,-0.200791,-0.120953,0.064702
0.045126,-0.045126,nan,0.000000,-0.090253,-0.120953,0.064702
-0.000901,0.000901,nan,0.000000,0.001801,-0.120953,0.064702
0.118944,-0.118944,nan,0.000000,-0.237887,-0.120953,0.064702
0.077942,-0.077942,nan,0.000000,-0.155885,-0.120953,0.064702
0.079937,-0.079937,nan,0.000000,-0.159873,-0.120953,0.064702
0.050815,-0.050815,nan,0.000000,-0.101630,-0.120953,0.064702
0.066074,-0.066074,nan,0.000000,-0.132148,-0.120953,0.064702
0.056721,-0.056721,nan,0.000000,-0.113441,-0.120953,0.064702
0.042423,-0.042423,nan,0.000000,-0.084847,-0.120953,0.064702
0.090228,-0.090228,nan,0.000000,-0.180455,-0.120953,0.064702
0.093022,-0.093022,nan,0.000000,-0.186044,-0.120953,0.064702
0.070032,-0.070032,nan,0.000000,-0.140064,-0.120953,0.064702
0.075403,-0.075403,nan,0.000000,-0.150806,-0.120953,0.064702
0.052858,-0.052858,nan,0.000000,-0.105715,-0.120953,0.064702
0.074594,-0.074594,nan,0.000000,-0.149187,-0.120953,0.064702
