t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.635377,0.364623,nan,0.000000,-0.270753,-0.241656,0.051313
0.641637,0.358363,nan,0.000000,-0.283274,-0.241656,0.051313
0.615317,0.384683,nan,0.000000,-0.230634,-0.241656,0.051313
0.613093,0.386907,nan,0.000000,-0.226186,-0.241656,0.051313
0.629076,0.370924,nan,0.000000,-0.258152,-0.241656,0.051313
0.634118,0.365882,nan,0.000000,-0.268237,-0.241656,0.051313
0.618694,0.381306,nan,0.000000,-0.237388,-0.241656,0.051313
0.603313,0.396687,nan,0.000000,-0.206627,-0.241656,0.051313
0.575124,0.424876,nan,0.000000,-0.150248,-0.241656,0.051313
0.579074,0.420926,nan,0.000000,-0.158148,-0.241656,0.051313
0.636942,0.363058,nan,0.000000,-0.273883,-0.241656,0.051313
0.627199,0.372801,nan,0.000000,-0.254398,-0.241656,0.051313
0.621478,0.378522,nan,0.000000,-0.242955,-0.241656,0.051313
0.637151,0.362849,nan,0.000000,-0.274301,-0.241656,0.051313
0.584441,0.415559,nan,0.000000,-0.168882,-0.241656,0.051313
0.607121,0.392879,nan,0.000000,-0.214242,-0.241656,0.051313
0.628570,0.371430,nan,0.000000,-0.257139,-0.241656,0.051313
0.641092,0.358908,nan,0.000000,-0.282184,-0.241656,0.051313
0.609311,0.390689,nan,0.000000,-0.218622,-0.241656,0.051313
0.587313,0.412687,nan,0.000000,-0.174626,-0.241656,0.051313
0.644906,0.355094,nan,0.000000,-0.289812,-0.241656,0.051313
0.604870,0.395130,nan,0.000000,-0.209740,-0.241656,0.051313
0.673947,0.326053,nan,0.000000,-0.347894,-0.241656,0.051313
0.648886,0.351114,nan,0.000000,-0.297773,-0.241656,0.051313
0.591704,0.408296,nan,0.000000,-0.183409,-0.241656,0.051313
0.615168,0.384832,nan,0.000000,-0.230336,-0.241656,0.051313
0.654143,0.345857,nan,0.000000,-0.308285,-0.241656,0.051313
0.615754,0.384246,nan,0.000000,-0.231508,-0.241656,0.051313
0.609503,0.390497,nan,0.000000,-0.219006,-0.241656,0.051313
0.663957,0.336043,nan,0.000000,-0.327914,-0.241656,0.051313
0.563105,0.436895,nan,0.000000,-0.126211,-0.241656,0.051313
0.605618,0.394382,nan,0.000000,-0.211237,-0.241656,0.051313
0.621822,0.378178,nan,0.000000,-0.243644,-0.241656,0.051313
0.642458,0.357542,nan,0.000000,-0.284917,-0.241656,0.051313
0.586480,0.413520,nan,0.000000,-0.172960,-0.241656,0.051313
0.595995,0.404005,nan,0.000000,-0.191990,-0.241656,0.051313
0.587746,0.412254,nan,0.000000,-0.175492,-0.241656,0.051313
0.592949,0.407051,nan,0.000000,-0.185898,-0.241656,0.051313
0.617079,0.382921,nan,0.000000,-0.234159,-0.241656,0.051313
0.610807,0.389193,nan,0.000000,-0.221615,-0.241656,0.051313
0.621343,0.378657,nan,0.000000,-0.242687,-0.241656,0.051313
0.625533,0.374467,nan,0.000000,-0.251066,-0.241656,0.051313
0.634961,0.365039,nan,0.000000,-0.269922,-0.241656,0.051313
0.605734,0.394266,nan,0.000000,-0.211468,-0.241656,0.051313
0.598792,0.401208,nan,0.000000,-0.197583,-0.241656,0.051313
0.654764,0.345236,nan,0.000000,-0.309528,-0.241656,0.051313
0.650900,0.349100,nan,0.000000,-0.301799,-0.241656,0.051313
0.588531,0.411469,nan,0.000000,-0.177061,-0.241656,0.051313
0.630267,0.369733,nan,0.000000,-0.260534,-0.241656,0.051313
0.620386,0.379614,nan,0.000000,-0.240771,-0.241656,0.051313
0.634817,0.365183,nan,0.000000,-0.269633,-0.241656,0.051313
0.628264,0.371736,nan,0.000000,-0.256527,-0.241656,0.051313
0.639046,0.360954,nan,0.000000,-0.278093,-0.241656,0.051313
0.623224,0.376776,nan,0.000000,-0.246448,-0.241656,0.051313
0.613104,0.386896,nan,0.000000,-0.226207,-0.241656,0.051313
0.623734,0.376266,nan,0.000000,-0.247469,-0.241656,0.051313
0.594850,0.405150,nan,0.000000,-0.189701,-0.241656,0.051313
0.592800,0.407200,nan,0.000000,-0.185600,-0.241656,0.051313
0.618535,0.381465,nan,0.000000,-0.237070,-0.241656,0.051313
0.602415,0.397585,nan,0.000000,-0.204829,-0.241656,0.051313
0.644049,0.355951,nan,0.000000,-0.288098,-0.241656,0.051313
0.616675,0.383325,nan,0.000000,-0.233351,-0.241656,0.051313
0.611916,0.388084,nan,0.000000,-0.223832,-0.241656,0.051313
0.603331,0.396669,nan,0.000000,-0.206662,-0.241656,0.051313
0.663453,0.336547,nan,0.000000,-0.326905,-0.241656,0.051313
0.636904,0.363096,nan,0.000000,-0.273807,-0.241656,0.051313
0.588507,0.411493,nan,0.000000,-0.177015,-0.241656,0.051313
0.597503,0.402497,nan,0.000000,-0.195006,-0.241656,0.051313
0.640848,0.359152,nan,0.000000,-0.281695,-0.241656,0.051313
0.658235,0.341765,nan,0.000000,-0.316470,-0.241656,0.051313
0.622212,0.377788,nan,0.000000,-0.244425,-0.241656,0.051313
0.616503,0.383497,nan,0.000000,-0.233005,-0.241656,0.051313
0.662942,0.337058,nan,0.000000,-0.325884,-0.241656,0.051313
0.615987,0.384013,nan,0.000000,-0.231974,-0.241656,0.051313
0.623011,0.376989,nan,0.000000,-0.246022,-0.241656,0.051313
0.657549,0.342451,nan,0.000000,-0.315097,-0.241656,0.051313
0.626367,0.373633,nan,0.000000,-0.252734,-0.241656,0.051313
0.601952,0.398048,nan,0.000000,-0.203904,-0.241656,0.051313
0.627586,0.372414,nan,0.000000,-0.255172,-0.241656,0.051313
0.628187,0.371813,nan,0.000000,-0.256373,-0.241656,0.051313
0.632163,0.367837,nan,0.000000,-0.264326,-0.241656,0.051313
0.591499,0.408501,nan,0.000000,-0.182999,-0.241656,0.051313
