t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
-0.257115,0.257115,nan,0.000000,0.514230,0.543117,0.061235
-0.309071,0.309071,nan,0.000000,0.618142,0.543117,0.061235
-0.241466,0.241466,nan,0.000000,0.482932,0.543117,0.061235
-0.256604,0.256604,nan,0.000000,0.513209,0.543117,0.061235
-0.323812,0.323812,nan,0.000000,0.647623,0.543117,0.061235
-0.235159,0.235159,nan,0.000000,0.470318,0.543117,0.061235
-0.271828,0.271828,nan,0.000000,0.543655,0.543117,0.061235
-0.236588,0.236588,nan,0.000000,0.473175,0.543117,0.061235
-0.265036,0.265036,nan,0.000000,0.530071,0.543117,0.061235
-0.254223,0.254223,nan,0.000000,0.508446,0.543117,0.061235
-0.275833,0.275833,nan,0.000000,0.551666,0.543117,0.061235
-0.282921,0.282921,nan,0.000000,0.565843,0.543117,0.061235
-0.243533,0.243533,nan,0.000000,0.487066,0.543117,0.061235
-0.286201,0.286201,nan,0.000000,0.572403,0.543117,0.061235
-0.314147,0.314147,nan,0.000000,0.628294,0.543117,0.061235
-0.265971,0.265971,nan,0.000000,0.531941,0.543117,0.061235
-0.273030,0.273030,nan,0.000000,0.546060,0.543117,0.061235
-0.220953,0.220953,nan,0.000000,0.441906,0.543117,0.061235
-0.289688,0.289688,nan,0.000000,0.579376,0.543117,0.061235
-0.265173,0.265173,nan,0.000000,0.530345,0.543117,0.061235
-0.271855,0.271855,nan,0.000000,0.543710,0.543117,0.061235
-0.303931,0.303931,nan,0.000000,0.607863,0.543117,0.061235
-0.318117,0.318117,nan,0.000000,0.636235,0.543117,0.061235
-0.298789,0.298789,nan,0.000000,0.597578,0.543117,0.061235
-0.262465,0.262465,nan,0.000000,0.524931,0.543117,0.061235
0.325642,-0.325642,nan,1.000000,-0.651284,-0.592847,0.061235
0.329176,-0.329176,nan,0.000000,-0.658353,-0.592847,0.061235
0.315940,-0.315940,nan,0.000000,-0.631879,-0.592847,0.061235
0.364338,-0.364338,nan,0.000000,-0.728675,-0.592847,0.061235
0.316135,-0.316135,nan,0.000000,-0.632270,-0.592847,0.061235
0.332103,-0.332103,nan,0.000000,-0.664205,-0.592847,0.061235
0.297090,-0.297090,nan,0.000000,-0.594179,-0.592847,0.061235
0.303473,-0.303473,nan,0.000000,-0.606946,-0.592847,0.061235
0.310792,-0.310792,nan,0.000000,-0.621585,-0.592847,0.061235
0.277883,-0.277883,nan,0.000000,-0.555766,-0.592847,0.061235
0.316136,-0.316136,nan,0.000000,-0.632271,-0.592847,0.061235
0.312784,-0.312784,nan,0.000000,-0.625568,-0.592847,0.061235
0.293843,-0.293843,nan,0.000000,-0.587686,-0.592847,0.061235
0.297447,-0.297447,nan,0.000000,-0.594894,-0.592847,0.061235
0.326069,-0.326069,nan,0.000000,-0.652138,-0.592847,0.061235
0.310553,-0.310553,nan,0.000000,-0.621105,-0.592847,0.061235
0.320283,-0.320283,nan,0.000000,-0.640565,-0.592847,0.061235
0.254371,-0.254371,nan,0.000000,-0.508742,-0.592847,0.061235
0.274977,-0.274977,nan,0.000000,-0.549953,-0.592847,0.061235
0.269226,-0.269226,nan,0.000000,-0.538452,-0.592847,0.061235
-0.304220,0.304220,nan,1.000000,0.608439,0.586131,0.061235
-0.322932,0.322932,nan,0.000000,0.645864,0.586131,0.061235
-0.283792,0.283792,nan,0.000000,0.567584,0.586131,0.061235
-0.301330,0.301330,nan,0.000000,0.602660,0.586131,0.061235
-0.314554,0.314554,nan,0.000000,0.629109,0.586131,0.061235
-0.308930,0.308930,nan,0.000000,0.617860,0.586131,0.061235
-0.273162,0.273162,nan,0.000000,0.546325,0.586131,0.061235
-0.305124,0.305124,nan,0.000000,0.610248,0.586131,0.061235
-0.301547,0.301547,nan,0.000000,0.603095,0.586131,0.061235
-0.346106,0.346106,nan,0.000000,0.692213,0.586131,0.061235
-0.317978,0.317978,nan,0.000000,0.635956,0.586131,0.061235
-0.282144,0.282144,nan,0.000000,0.564288,0.586131,0.061235
-0.269036,0.269036,nan,0.000000,0.538072,0.586131,0.061235
-0.336419,0.336419,nan,0.000000,0.672837,0.586131,0.061235
-0.303819,0.303819,nan,0.000000,0.607638,0.586131,0.061235
-0.321789,0.321789,nan,0.000000,0.643578,0.586131,0.061235
-0.291961,0.291961,nan,0.000000,0.583921,0.586131,0.061235
-0.284754,0.284754,nan,0.000000,0.569507,0.586131,0.061235
-0.314557,0.314557,nan,0.000000,0.629114,0.586131,0.061235
-0.249122,0.249122,nan,0.000000,0.498243,0.586131,0.061235
-0.279733,0.279733,nan,0.000000,0.559467,0.586131,0.061235
-0.293560,0.293560,nan,0.000000,0.587121,0.586131,0.061235
-0.331321,0.331321,nan,0.000000,0.662643,0.586131,0.061235
