t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
-0.000596,0.000596,nan,0.000000,0.001192,0.031856,0.054299
0.031533,-0.031533,nan,0.000000,-0.063066,0.031856,0.054299
-0.017412,0.017412,nan,0.000000,0.034824,0.031856,0.054299
-0.019064,0.019064,nan,0.000000,0.038128,0.031856,0.054299
-0.032681,0.032681,nan,0.000000,0.065363,0.031856,0.054299
0.004764,-0.004764,nan,0.000000,-0.009527,0.031856,0.054299
-0.025641,0.025641,nan,0.000000,0.051281,0.031856,0.054299
-0.031225,0.031225,nan,0.000000,0.062449,0.031856,0.054299
-0.017054,0.017054,nan,0.000000,0.034109,0.031856,0.054299
-0.021484,0.021484,nan,0.000000,0.042968,0.031856,0.054299
-0.012000,0.012000,nan,0.000000,0.024000,0.031856,0.054299
0.022468,-0.022468,nan,0.000000,-0.044937,0.031856,0.054299
0.020512,-0.020512,nan,0.000000,-0.041024,0.031856,0.054299
-0.023625,0.023625,nan,0.000000,0.047251,0.031856,0.054299
0.005447,-0.005447,nan,0.000000,-0.010895,0.031856,0.054299
0.026693,-0.026693,nan,0.000000,-0.053385,0.031856,0.054299
0.021563,-0.021563,nan,0.000000,-0.043126,0.031856,0.054299
0.002764,-0.002764,nan,0.000000,-0.005528,0.031856,0.054299
0.010875,-0.010875,nan,0.000000,-0.021750,0.031856,0.054299
0.015588,-0.015588,nan,0.000000,-0.031176,0.031856,0.054299
-0.065023,0.065023,nan,0.000000,0.130046,0.031856,0.054299
-0.013037,0.013037,nan,0.000000,0.026075,0.031856,0.054299
0.017917,-0.017917,nan,0.000000,-0.035834,0.031856,0.054299
-0.001015,0.001015,nan,0.000000,0.002031,0.031856,0.054299
-0.001908,0.001908,nan,0.000000,0.003816,0.031856,0.054299
-0.018275,0.018275,nan,0.000000,0.036550,0.031856,0.054299
0.046842,-0.046842,nan,1.000000,-0.093684,-0.010427,0.054299
0.008175,-0.008175,nan,0.000000,-0.016351,-0.010427,0.054299
0.010769,-0.010769,nan,0.000000,-0.021538,-0.010427,0.054299
