t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.427919,0.572081,nan,0.000000,0.144163,0.202598,0.059100
0.398729,0.601271,nan,0.000000,0.202542,0.202598,0.059100
0.439731,0.560269,nan,0.000000,0.120538,0.202598,0.059100
0.327393,0.672607,nan,0.000000,0.345214,0.202598,0.059100
0.394801,0.605199,nan,0.000000,0.210397,0.202598,0.059100
0.383687,0.616313,nan,0.000000,0.232627,0.202598,0.059100
0.375515,0.624485,nan,0.000000,0.248971,0.202598,0.059100
0.361572,0.638428,nan,0.000000,0.276855,0.202598,0.059100
0.455283,0.544717,nan,0.000000,0.089435,0.202598,0.059100
0.360521,0.639479,nan,0.000000,0.278957,0.202598,0.059100
0.437671,0.562329,nan,0.000000,0.124658,0.202598,0.059100
0.449544,0.550456,nan,0.000000,0.100911,0.202598,0.059100
0.385027,0.614973,nan,0.000000,0.229946,0.202598,0.059100
0.423814,0.576186,nan,0.000000,0.152372,0.202598,0.059100
0.396785,0.603215,nan,0.000000,0.206430,0.202598,0.059100
0.427321,0.572679,nan,0.000000,0.145359,0.202598,0.059100
0.403326,0.596674,nan,0.000000,0.193348,0.202598,0.059100
0.399101,0.600899,nan,0.000000,0.201799,0.202598,0.059100
0.406512,0.593488,nan,0.000000,0.186976,0.202598,0.059100
0.399747,0.600253,nan,0.000000,0.200506,0.202598,0.059100
0.405587,0.594413,nan,0.000000,0.188826,0.202598,0.059100
0.416752,0.583248,nan,0.000000,0.166496,0.202598,0.059100
0.404014,0.595986,nan,0.000000,0.191972,0.202598,0.059100
0.417538,0.582462,nan,0.000000,0.164923,0.202598,0.059100
0.393002,0.606998,nan,0.000000,0.213995,0.202598,0.059100
0.483047,0.516953,nan,0.000000,0.033906,0.202598,0.059100
0.398967,0.601033,nan,0.000000,0.202067,0.202598,0.059100
0.433356,0.566644,nan,0.000000,0.133289,0.202598,0.059100
0.624528,0.375472,nan,1.000000,-0.249056,-0.197519,0.059100
0.593212,0.406788,nan,0.000000,-0.186424,-0.197519,0.059100
0.619991,0.380009,nan,0.000000,-0.239982,-0.197519,0.059100
0.597613,0.402387,nan,0.000000,-0.195225,-0.197519,0.059100
0.597566,0.402434,nan,0.000000,-0.195131,-0.197519,0.059100
0.598414,0.401586,nan,0.000000,-0.196827,-0.197519,0.059100
0.601292,0.398708,nan,0.000000,-0.202584,-0.197519,0.059100
0.596446,0.403554,nan,0.000000,-0.192891,-0.197519,0.059100
0.633848,0.366152,nan,0.000000,-0.267696,-0.197519,0.059100
0.597339,0.402661,nan,0.000000,-0.194677,-0.197519,0.059100
0.610337,0.389663,nan,0.000000,-0.220673,-0.197519,0.059100
0.618100,0.381900,nan,0.000000,-0.236201,-0.197519,0.059100
0.582567,0.417433,nan,0.000000,-0.165134,-0.197519,0.059100
0.593526,0.406474,nan,0.000000,-0.187051,-0.197519,0.059100
0.618623,0.381377,nan,0.000000,-0.237247,-0.197519,0.059100
0.603333,0.396667,nan,0.000000,-0.206667,-0.197519,0.059100
0.642171,0.357829,nan,0.000000,-0.284343,-0.197519,0.059100
0.655916,0.344084,nan,0.000000,-0.311832,-0.197519,0.059100
0.606913,0.393087,nan,0.000000,-0.213826,-0.197519,0.059100
0.585331,0.414669,nan,0.000000,-0.170662,-0.197519,0.059100
0.569225,0.430775,nan,0.000000,-0.138449,-0.197519,0.059100
0.659993,0.340007,nan,0.000000,-0.319986,-0.197519,0.059100
0.630838,0.369162,nan,0.000000,-0.261676,-0.197519,0.059100
0.608679,0.391321,nan,0.000000,-0.217358,-0.197519,0.059100
0.588972,0.411028,nan,0.000000,-0.177944,-0.197519,0.059100
0.624673,0.375327,nan,0.000000,-0.249346,-0.197519,0.059100
0.594595,0.405405,nan,0.000000,-0.189190,-0.197519,0.059100
0.617108,0.382892,nan,0.000000,-0.234215,-0.197519,0.059100
0.558252,0.441748,nan,0.000000,-0.116505,-0.197519,0.059100
0.606422,0.393578,nan,0.000000,-0.212845,-0.197519,0.059100
0.647322,0.352678,nan,0.000000,-0.294644,-0.197519,0.059100
0.564567,0.435433,nan,0.000000,-0.129134,-0.197519,0.059100
0.601699,0.398301,nan,0.000000,-0.203397,-0.197519,0.059100
0.591823,0.408177,nan,0.000000,-0.183646,-0.197519,0.059100
0.670016,0.329984,nan,1.000000,-0.340033,-0.293576,0.059100
0.649181,0.350819,nan,0.000000,-0.298361,-0.293576,0.059100
0.662674,0.337326,nan,0.000000,-0.325348,-0.293576,0.059100
0.592524,0.407476,nan,0.000000,-0.185047,-0.293576,0.059100
0.648457,0.351543,nan,0.000000,-0.296915,-0.293576,0.059100
0.632299,0.367701,nan,0.000000,-0.264598,-0.293576,0.059100
0.681954,0.318046,nan,0.000000,-0.363907,-0.293576,0.059100
0.667009,0.332991,nan,0.000000,-0.334018,-0.293576,0.059100
0.607427,0.392573,nan,0.000000,-0.214853,-0.293576,0.059100
0.623703,0.376297,nan,0.000000,-0.247407,-0.293576,0.059100
0.673850,0.326150,nan,0.000000,-0.347699,-0.293576,0.059100
0.664947,0.335053,nan,0.000000,-0.329895,-0.293576,0.059100
0.676386,0.323614,nan,0.000000,-0.352773,-0.293576,0.059100
0.611379,0.388621,nan,0.000000,-0.222758,-0.293576,0.059100
0.660194,0.339806,nan,0.000000,-0.320389,-0.293576,0.059100
0.666668,0.333332,nan,0.000000,-0.333335,-0.293576,0.059100
0.718836,0.281164,nan,0.000000,-0.437671,-0.293576,0.059100
0.620925,0.379075,nan,0.000000,-0.241851,-0.293576,0.059100
0.619084,0.380916,nan,0.000000,-0.238168,-0.293576,0.059100
0.649094,0.350906,nan,0.000000,-0.298188,-0.293576,0.059100
0.675210,0.324790,nan,0.000000,-0.350419,-0.293576,0.059100
0.674506,0.325494,nan,0.000000,-0.349013,-0.293576,0.059100
0.676249,0.323751,nan,0.000000,-0.352498,-0.293576,0.059100
0.624912,0.375088,nan,0.000000,-0.249824,-0.293576,0.059100
0.624110,0.375890,nan,0.000000,-0.248221,-0.293576,0.059100
0.642999,0.357001,nan,0.000000,-0.285998,-0.293576,0.059100
0.624517,0.375483,nan,0.000000,-0.249034,-0.293576,0.059100
0.601751,0.398249,nan,0.000000,-0.203501,-0.293576,0.059100
0.655242,0.344758,nan,0.000000,-0.310483,-0.293576,0.059100
0.613832,0.386168,nan,1.000000,-0.227664,-0.248484,0.059100
0.613666,0.386334,nan,0.000000,-0.227333,-0.248484,0.059100
0.619314,0.380686,nan,0.000000,-0.238628,-0.248484,0.059100
0.601172,0.398828,nan,0.000000,-0.202345,-0.248484,0.059100
0.623121,0.376879,nan,0.000000,-0.246242,-0.248484,0.059100
0.657993,0.342007,nan,0.000000,-0.315987,-0.248484,0.059100
0.650460,0.349540,nan,0.000000,-0.300920,-0.248484,0.059100
0.593254,0.406746,nan,0.000000,-0.186508,-0.248484,0.059100
0.609048,0.390952,nan,0.000000,-0.218096,-0.248484,0.059100
