t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.280208,0.119792,nan,0.000000,-0.160416,-0.261407,0.058897
0.344798,0.055202,nan,0.000000,-0.289597,-0.261407,0.058897
0.305850,0.094150,nan,0.000000,-0.211699,-0.261407,0.058897
0.356614,0.043386,nan,0.000000,-0.313228,-0.261407,0.058897
0.324349,0.075651,nan,0.000000,-0.248698,-0.261407,0.058897
0.334797,0.065203,nan,0.000000,-0.269595,-0.261407,0.058897
0.298114,0.101886,nan,0.000000,-0.196229,-0.261407,0.058897
0.334450,0.065550,nan,0.000000,-0.268900,-0.261407,0.058897
0.246457,0.153543,nan,0.000000,-0.092915,-0.261407,0.058897
0.332081,0.067919,nan,0.000000,-0.264163,-0.261407,0.058897
0.329342,0.070658,nan,0.000000,-0.258683,-0.261407,0.058897
0.281645,0.118355,nan,0.000000,-0.163289,-0.261407,0.058897
0.355301,0.044699,nan,0.000000,-0.310602,-0.261407,0.058897
0.326161,0.073839,nan,0.000000,-0.252321,-0.261407,0.058897
0.358812,0.041188,nan,0.000000,-0.317624,-0.261407,0.058897
0.331512,0.068488,nan,0.000000,-0.263024,-0.261407,0.058897
0.321519,0.078481,nan,0.000000,-0.243038,-0.261407,0.058897
0.302430,0.097570,nan,0.000000,-0.204860,-0.261407,0.058897
0.298093,0.101907,nan,0.000000,-0.196187,-0.261407,0.058897
0.330211,0.069789,nan,0.000000,-0.260423,-0.261407,0.058897
0.357511,0.042489,nan,0.000000,-0.315023,-0.261407,0.058897
0.363401,0.036599,nan,0.000000,-0.326802,-0.261407,0.058897
0.336594,0.063406,nan,0.000000,-0.273187,-0.261407,0.058897
0.349660,0.050340,nan,0.000000,-0.299319,-0.261407,0.058897
0.344720,0.055280,nan,0.000000,-0.289439,-0.261407,0.058897
0.311356,0.088644,nan,0.000000,-0.222711,-0.261407,0.058897
0.297341,0.102659,nan,0.000000,-0.194682,-0.261407,0.058897
0.353094,0.046906,nan,0.000000,-0.306187,-0.261407,0.058897
0.372038,0.027962,nan,0.000000,-0.344077,-0.261407,0.058897
