t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
-0.237308,0.237308,nan,0.000000,0.474616,0.462588,0.055663
-0.235844,0.235844,nan,0.000000,0.471687,0.462588,0.055663
-0.195101,0.195101,nan,0.000000,0.390201,0.462588,0.055663
-0.262558,0.262558,nan,0.000000,0.525117,0.462588,0.055663
-0.190950,0.190950,nan,0.000000,0.381899,0.462588,0.055663
-0.220519,0.220519,nan,0.000000,0.441038,0.462588,0.055663
-0.268996,0.268996,nan,0.000000,0.537993,0.462588,0.055663
-0.206800,0.206800,nan,0.000000,0.413600,0.462588,0.055663
-0.251304,0.251304,nan,0.000000,0.502608,0.462588,0.055663
-0.171853,0.171853,nan,0.000000,0.343706,0.462588,0.055663
-0.220994,0.220994,nan,0.000000,0.441989,0.462588,0.055663
-0.209287,0.209287,nan,0.000000,0.418574,0.462588,0.055663
-0.247131,0.247131,nan,0.000000,0.494263,0.462588,0.055663
-0.284111,0.284111,nan,0.000000,0.568223,0.462588,0.055663
-0.229215,0.229215,nan,0.000000,0.458430,0.462588,0.055663
-0.212463,0.212463,nan,0.000000,0.424926,0.462588,0.055663
-0.243612,0.243612,nan,0.000000,0.487224,0.462588,0.055663
-0.243282,0.243282,nan,0.000000,0.486564,0.462588,0.055663
-0.262048,0.262048,nan,0.000000,0.524097,0.462588,0.055663
-0.243542,0.243542,nan,0.000000,0.487084,0.462588,0.055663
-0.227381,0.227381,nan,0.000000,0.454761,0.462588,0.055663
-0.219208,0.219208,nan,0.000000,0.438416,0.462588,0.055663
-0.287476,0.287476,nan,0.000000,0.574951,0.462588,0.055663
-0.240957,0.240957,nan,0.000000,0.481913,0.462588,0.055663
-0.233698,0.233698,nan,0.000000,0.467395,0.462588,0.055663
-0.227414,0.227414,nan,0.000000,0.454829,0.462588,0.055663
-0.255735,0.255735,nan,0.000000,0.511470,0.462588,0.055663
-0.206016,0.206016,nan,0.000000,0.412031,0.462588,0.055663
-0.232914,0.232914,nan,0.000000,0.465828,0.462588,0.055663
-0.262558,0.262558,nan,0.000000,0.525116,0.462588,0.055663
-0.238167,0.238167,nan,0.000000,0.476334,0.462588,0.055663
-0.255577,0.255577,nan,1.000000,0.511153,0.535153,0.055663
-0.241479,0.241479,nan,0.000000,0.482957,0.535153,0.055663
-0.267182,0.267182,nan,0.000000,0.534365,0.535153,0.055663
-0.196066,0.196066,nan,0.000000,0.392133,0.535153,0.055663
-0.244062,0.244062,nan,0.000000,0.488123,0.535153,0.055663
-0.265552,0.265552,nan,0.000000,0.531105,0.535153,0.055663
-0.277075,0.277075,nan,0.000000,0.554149,0.535153,0.055663
-0.208055,0.208055,nan,0.000000,0.416109,0.535153,0.055663
-0.227390,0.227390,nan,0.000000,0.454780,0.535153,0.055663
-0.234143,0.234143,nan,0.000000,0.468287,0.535153,0.055663
-0.250318,0.250318,nan,0.000000,0.500636,0.535153,0.055663
-0.257304,0.257304,nan,0.000000,0.514609,0.535153,0.055663
-0.223854,0.223854,nan,0.000000,0.447708,0.535153,0.055663
-0.289064,0.289064,nan,0.000000,0.578128,0.535153,0.055663
-0.258809,0.258809,nan,0.000000,0.517617,0.535153,0.055663
-0.217368,0.217368,nan,0.000000,0.434737,0.535153,0.055663
-0.244549,0.244549,nan,0.000000,0.489098,0.535153,0.055663
-0.242693,0.242693,nan,0.000000,0.485385,0.535153,0.055663
-0.221226,0.221226,nan,0.000000,0.442452,0.535153,0.055663
-0.303900,0.303900,nan,0.000000,0.607801,0.535153,0.055663
-0.260868,0.260868,nan,0.000000,0.521735,0.535153,0.055663
