t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.433907,0.566093,nan,0.000000,0.132186,0.107120,0.061968
0.417409,0.582591,nan,0.000000,0.165183,0.107120,0.061968
0.465407,0.534593,nan,0.000000,0.069187,0.107120,0.061968
0.429946,0.570054,nan,0.000000,0.140109,0.107120,0.061968
0.395130,0.604870,nan,0.000000,0.209739,0.107120,0.061968
0.463741,0.536259,nan,0.000000,0.072519,0.107120,0.061968
0.499144,0.500856,nan,0.000000,0.001711,0.107120,0.061968
0.420319,0.579681,nan,0.000000,0.159362,0.107120,0.061968
0.464783,0.535217,nan,0.000000,0.070434,0.107120,0.061968
0.450589,0.549411,nan,0.000000,0.098823,0.107120,0.061968
0.475282,0.524718,nan,0.000000,0.049437,0.107120,0.061968
0.435205,0.564795,nan,0.000000,0.129589,0.107120,0.061968
0.498500,0.501500,nan,0.000000,0.003001,0.107120,0.061968
0.454089,0.545911,nan,0.000000,0.091823,0.107120,0.061968
0.465987,0.534013,nan,0.000000,0.068026,0.107120,0.061968
0.419684,0.580316,nan,0.000000,0.160633,0.107120,0.061968
0.431397,0.568603,nan,0.000000,0.137207,0.107120,0.061968
0.432675,0.567325,nan,0.000000,0.134650,0.107120,0.061968
0.446366,0.553634,nan,0.000000,0.107268,0.107120,0.061968
0.440951,0.559049,nan,0.000000,0.118097,0.107120,0.061968
0.446025,0.553975,nan,0.000000,0.107951,0.107120,0.061968
0.453603,0.546397,nan,0.000000,0.092794,0.107120,0.061968
0.423205,0.576795,nan,0.000000,0.153590,0.107120,0.061968
0.433886,0.566114,nan,0.000000,0.132227,0.107120,0.061968
0.425718,0.574282,nan,0.000000,0.148565,0.107120,0.061968
0.450508,0.549492,nan,0.000000,0.098984,0.107120,0.061968
0.447936,0.552064,nan,0.000000,0.104129,0.107120,0.061968
0.419791,0.580209,nan,0.000000,0.160419,0.107120,0.061968
0.436753,0.563247,nan,0.000000,0.126494,0.107120,0.061968
0.413324,0.586676,nan,0.000000,0.173352,0.107120,0.061968
0.457488,0.542512,nan,0.000000,0.085024,0.107120,0.061968
0.501856,0.498144,nan,0.000000,-0.003712,0.107120,0.061968
0.486313,0.513687,nan,0.000000,0.027375,0.107120,0.061968
0.427473,0.572527,nan,0.000000,0.145054,0.107120,0.061968
0.455599,0.544401,nan,0.000000,0.088801,0.107120,0.061968
0.416588,0.583412,nan,0.000000,0.166824,0.107120,0.061968
0.454371,0.545629,nan,0.000000,0.091257,0.107120,0.061968
0.387273,0.612727,nan,0.000000,0.225455,0.107120,0.061968
0.482145,0.517855,nan,0.000000,0.035711,0.107120,0.061968
0.426447,0.573553,nan,0.000000,0.147106,0.107120,0.061968
0.410325,0.589675,nan,0.000000,0.179349,0.107120,0.061968
0.410383,0.589617,nan,0.000000,0.179234,0.107120,0.061968
0.474626,0.525374,nan,0.000000,0.050748,0.107120,0.061968
0.459843,0.540157,nan,0.000000,0.080314,0.107120,0.061968
0.387982,0.612018,nan,0.000000,0.224037,0.107120,0.061968
0.417108,0.582892,nan,0.000000,0.165785,0.107120,0.061968
0.416795,0.583205,nan,0.000000,0.166409,0.107120,0.061968
0.430800,0.569200,nan,0.000000,0.138400,0.107120,0.061968
0.473618,0.526382,nan,0.000000,0.052763,0.107120,0.061968
0.489792,0.510208,nan,0.000000,0.020417,0.107120,0.061968
0.436639,0.563361,nan,0.000000,0.126723,0.107120,0.061968
0.445254,0.554746,nan,0.000000,0.109493,0.107120,0.061968
0.408187,0.591813,nan,0.000000,0.183627,0.107120,0.061968
0.376855,0.623145,nan,0.000000,0.246290,0.107120,0.061968
0.388075,0.611925,nan,0.000000,0.223851,0.107120,0.061968
0.404065,0.595935,nan,0.000000,0.191870,0.107120,0.061968
0.415702,0.584298,nan,0.000000,0.168596,0.107120,0.061968
0.456937,0.543063,nan,0.000000,0.086126,0.107120,0.061968
0.447733,0.552267,nan,0.000000,0.104534,0.107120,0.061968
0.415576,0.584424,nan,0.000000,0.168849,0.107120,0.061968
0.448056,0.551944,nan,0.000000,0.103889,0.107120,0.061968
0.495674,0.504326,nan,0.000000,0.008652,0.107120,0.061968
0.455301,0.544699,nan,0.000000,0.089399,0.107120,0.061968
0.461415,0.538585,nan,0.000000,0.077170,0.107120,0.061968
0.429253,0.570747,nan,0.000000,0.141493,0.107120,0.061968
