t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.532787,0.467213,nan,0.000000,-0.065574,-0.171742,0.064827
0.581291,0.418709,nan,0.000000,-0.162582,-0.171742,0.064827
0.520681,0.479319,nan,0.000000,-0.041362,-0.171742,0.064827
0.502334,0.497666,nan,0.000000,-0.004667,-0.171742,0.064827
0.656354,0.343646,nan,0.000000,-0.312709,-0.171742,0.064827
0.603303,0.396697,nan,0.000000,-0.206606,-0.171742,0.064827
0.578117,0.421883,nan,0.000000,-0.156234,-0.171742,0.064827
0.591494,0.408506,nan,0.000000,-0.182989,-0.171742,0.064827
0.630710,0.369290,nan,0.000000,-0.261421,-0.171742,0.064827
0.599926,0.400074,nan,0.000000,-0.199852,-0.171742,0.064827
0.588213,0.411787,nan,0.000000,-0.176425,-0.171742,0.064827
0.582695,0.417305,nan,0.000000,-0.165389,-0.171742,0.064827
0.600503,0.399497,nan,0.000000,-0.201006,-0.171742,0.064827
0.533625,0.466375,nan,0.000000,-0.067250,-0.171742,0.064827
0.569953,0.430047,nan,0.000000,-0.139906,-0.171742,0.064827
0.570225,0.429775,nan,0.000000,-0.140449,-0.171742,0.064827
0.607487,0.392513,nan,0.000000,-0.214974,-0.171742,0.064827
0.599086,0.400914,nan,0.000000,-0.198172,-0.171742,0.064827
0.563158,0.436842,nan,0.000000,-0.126316,-0.171742,0.064827
0.623123,0.376877,nan,0.000000,-0.246245,-0.171742,0.064827
0.501138,0.498862,nan,0.000000,-0.002276,-0.171742,0.064827
0.543177,0.456823,nan,0.000000,-0.086353,-0.171742,0.064827
0.551029,0.448971,nan,0.000000,-0.102058,-0.171742,0.064827
0.602788,0.397212,nan,0.000000,-0.205576,-0.171742,0.064827
0.639697,0.360303,nan,0.000000,-0.279394,-0.171742,0.064827
0.530973,0.469027,nan,0.000000,-0.061945,-0.171742,0.064827
0.558360,0.441640,nan,0.000000,-0.116721,-0.171742,0.064827
0.576539,0.423461,nan,0.000000,-0.153079,-0.171742,0.064827
0.553049,0.446951,nan,0.000000,-0.106098,-0.171742,0.064827
0.571719,0.428281,nan,0.000000,-0.143439,-0.171742,0.064827
0.548856,0.451144,nan,0.000000,-0.097712,-0.171742,0.064827
0.589976,0.410024,nan,0.000000,-0.179951,-0.171742,0.064827
0.612892,0.387108,nan,0.000000,-0.225783,-0.171742,0.064827
0.552195,0.447805,nan,0.000000,-0.104390,-0.171742,0.064827
0.539550,0.460450,nan,0.000000,-0.079100,-0.171742,0.064827
0.619347,0.380653,nan,0.000000,-0.238695,-0.171742,0.064827
0.554350,0.445650,nan,0.000000,-0.108701,-0.171742,0.064827
0.579163,0.420837,nan,0.000000,-0.158326,-0.171742,0.064827
0.582976,0.417024,nan,0.000000,-0.165952,-0.171742,0.064827
0.580437,0.419563,nan,0.000000,-0.160873,-0.171742,0.064827
0.558576,0.441424,nan,0.000000,-0.117152,-0.171742,0.064827
0.671943,0.328057,nan,0.000000,-0.343886,-0.171742,0.064827
0.568804,0.431196,nan,0.000000,-0.137607,-0.171742,0.064827
0.662754,0.337246,nan,0.000000,-0.325508,-0.171742,0.064827
0.561232,0.438768,nan,0.000000,-0.122463,-0.171742,0.064827
0.553186,0.446814,nan,0.000000,-0.106372,-0.171742,0.064827
0.518958,0.481042,nan,0.000000,-0.037915,-0.171742,0.064827
0.592821,0.407179,nan,0.000000,-0.185642,-0.171742,0.064827
0.630858,0.369142,nan,0.000000,-0.261716,-0.171742,0.064827
0.552110,0.447890,nan,0.000000,-0.104219,-0.171742,0.064827
0.588369,0.411631,nan,0.000000,-0.176738,-0.171742,0.064827
