t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.536512,0.463488,nan,0.000000,-0.073024,0.022097,0.066288
0.513118,0.486882,nan,0.000000,-0.026235,0.022097,0.066288
0.474047,0.525953,nan,0.000000,0.051906,0.022097,0.066288
0.464765,0.535235,nan,0.000000,0.070469,0.022097,0.066288
0.462143,0.537857,nan,0.000000,0.075713,0.022097,0.066288
0.474332,0.525668,nan,0.000000,0.051336,0.022097,0.066288
0.493873,0.506127,nan,0.000000,0.012254,0.022097,0.066288
0.517622,0.482378,nan,0.000000,-0.035243,0.022097,0.066288
0.533045,0.466955,nan,0.000000,-0.066090,0.022097,0.066288
0.513380,0.486620,nan,0.000000,-0.026760,0.022097,0.066288
0.515307,0.484693,nan,0.000000,-0.030615,0.022097,0.066288
0.409164,0.590836,nan,0.000000,0.181671,0.022097,0.066288
0.502443,0.497557,nan,0.000000,-0.004885,0.022097,0.066288
0.476589,0.523411,nan,0.000000,0.046821,0.022097,0.066288
0.534284,0.465716,nan,0.000000,-0.068568,0.022097,0.066288
0.515857,0.484143,nan,0.000000,-0.031713,0.022097,0.066288
0.531468,0.468532,nan,0.000000,-0.062936,0.022097,0.066288
0.493929,0.506071,nan,0.000000,0.012142,0.022097,0.066288
0.558962,0.441038,nan,0.000000,-0.117923,0.022097,0.066288
0.457977,0.542023,nan,0.000000,0.084046,0.022097,0.066288
0.491772,0.508228,nan,0.000000,0.016455,0.022097,0.066288
0.463511,0.536489,nan,0.000000,0.072979,0.022097,0.066288
0.457610,0.542390,nan,0.000000,0.084779,0.022097,0.066288
0.519872,0.480128,nan,0.000000,-0.039745,0.022097,0.066288
0.515922,0.484078,nan,0.000000,-0.031844,0.022097,0.066288
0.474486,0.525514,nan,0.000000,0.051027,0.022097,0.066288
0.479314,0.520686,nan,0.000000,0.041373,0.022097,0.066288
0.433027,0.566973,nan,0.000000,0.133945,0.022097,0.066288
0.435813,0.564187,nan,0.000000,0.128374,0.022097,0.066288
0.488561,0.511439,nan,1.000000,0.022878,-0.014109,0.066288
0.533651,0.466349,nan,0.000000,-0.067303,-0.014109,0.066288
0.552578,0.447422,nan,0.000000,-0.105156,-0.014109,0.066288
0.487694,0.512306,nan,0.000000,0.024611,-0.014109,0.066288
0.530967,0.469033,nan,0.000000,-0.061935,-0.014109,0.066288
0.499878,0.500122,nan,0.000000,0.000245,-0.014109,0.066288
0.490354,0.509646,nan,0.000000,0.019292,-0.014109,0.066288
0.506706,0.493294,nan,0.000000,-0.013411,-0.014109,0.066288
0.527258,0.472742,nan,0.000000,-0.054516,-0.014109,0.066288
0.475648,0.524352,nan,0.000000,0.048704,-0.014109,0.066288
0.442883,0.557117,nan,0.000000,0.114233,-0.014109,0.066288
0.509021,0.490979,nan,0.000000,-0.018042,-0.014109,0.066288
0.525147,0.474853,nan,0.000000,-0.050295,-0.014109,0.066288
0.506942,0.493058,nan,0.000000,-0.013884,-0.014109,0.066288
0.490134,0.509866,nan,0.000000,0.019733,-0.014109,0.066288
0.532671,0.467329,nan,0.000000,-0.065342,-0.014109,0.066288
0.513584,0.486416,nan,0.000000,-0.027169,-0.014109,0.066288
0.503025,0.496975,nan,0.000000,-0.006050,-0.014109,0.066288
0.470252,0.529748,nan,0.000000,0.059496,-0.014109,0.066288
0.499574,0.500426,nan,0.000000,0.000852,-0.014109,0.066288
0.506719,0.493281,nan,0.000000,-0.013439,-0.014109,0.066288
0.509094,0.490906,nan,0.000000,-0.018188,-0.014109,0.066288
0.498071,0.501929,nan,0.000000,0.003858,-0.014109,0.066288
0.472043,0.527957,nan,0.000000,0.055915,-0.014109,0.066288
0.428221,0.571779,nan,0.000000,0.143557,-0.014109,0.066288
0.453072,0.546928,nan,0.000000,0.093855,-0.014109,0.066288
0.522387,0.477613,nan,0.000000,-0.044774,-0.014109,0.066288
0.530867,0.469133,nan,0.000000,-0.061733,-0.014109,0.066288
0.524838,0.475162,nan,0.000000,-0.049675,-0.014109,0.066288
0.561236,0.438764,nan,0.000000,-0.122471,-0.014109,0.066288
0.492647,0.507353,nan,0.000000,0.014706,-0.014109,0.066288
0.558870,0.441130,nan,1.000000,-0.117741,-0.109659,0.066288
0.551757,0.448243,nan,0.000000,-0.103514,-0.109659,0.066288
0.566153,0.433847,nan,0.000000,-0.132305,-0.109659,0.066288
0.560030,0.439970,nan,0.000000,-0.120061,-0.109659,0.066288
0.568658,0.431342,nan,0.000000,-0.137316,-0.109659,0.066288
0.476646,0.523354,nan,0.000000,0.046708,-0.109659,0.066288
0.574654,0.425346,nan,0.000000,-0.149307,-0.109659,0.066288
0.544535,0.455465,nan,0.000000,-0.089070,-0.109659,0.066288
0.561927,0.438073,nan,0.000000,-0.123855,-0.109659,0.066288
0.573891,0.426109,nan,0.000000,-0.147781,-0.109659,0.066288
0.568866,0.431134,nan,0.000000,-0.137732,-0.109659,0.066288
0.560462,0.439538,nan,0.000000,-0.120923,-0.109659,0.066288
0.635602,0.364398,nan,0.000000,-0.271204,-0.109659,0.066288
0.624940,0.375060,nan,0.000000,-0.249880,-0.109659,0.066288
0.539545,0.460455,nan,0.000000,-0.079089,-0.109659,0.066288
0.570861,0.429139,nan,0.000000,-0.141722,-0.109659,0.066288
0.532037,0.467963,nan,0.000000,-0.064074,-0.109659,0.066288
0.585418,0.414582,nan,0.000000,-0.170837,-0.109659,0.066288
0.556446,0.443554,nan,0.000000,-0.112892,-0.109659,0.066288
0.526811,0.473189,nan,0.000000,-0.053622,-0.109659,0.066288
0.564602,0.435398,nan,0.000000,-0.129203,-0.109659,0.066288
0.564285,0.435715,nan,0.000000,-0.128571,-0.109659,0.066288
0.509415,0.490585,nan,0.000000,-0.018830,-0.109659,0.066288
0.509720,0.490280,nan,0.000000,-0.019441,-0.109659,0.066288
0.547473,0.452527,nan,0.000000,-0.094947,-0.109659,0.066288
0.612239,0.387761,nan,0.000000,-0.224479,-0.109659,0.066288
0.422688,0.577312,nan,1.000000,0.154624,0.069065,0.066288
0.459345,0.540655,nan,0.000000,0.081310,0.069065,0.066288
0.496511,0.503489,nan,0.000000,0.006978,0.069065,0.066288
0.473611,0.526389,nan,0.000000,0.052778,0.069065,0.066288
0.429865,0.570135,nan,0.000000,0.140270,0.069065,0.066288
0.511286,0.488714,nan,0.000000,-0.022571,0.069065,0.066288
0.447310,0.552690,nan,0.000000,0.105380,0.069065,0.066288
0.449139,0.550861,nan,0.000000,0.101722,0.069065,0.066288
0.458559,0.541441,nan,0.000000,0.082882,0.069065,0.066288
0.478372,0.521628,nan,0.000000,0.043257,0.069065,0.066288
0.461218,0.538782,nan,0.000000,0.077564,0.069065,0.066288
0.465132,0.534868,nan,0.000000,0.069736,0.069065,0.066288
0.424114,0.575886,nan,0.000000,0.151773,0.069065,0.066288
0.555197,0.444803,nan,0.000000,-0.110395,0.069065,0.066288
0.465695,0.534305,nan,0.000000,0.068609,0.069065,0.066288
0.482962,0.517038,nan,0.000000,0.034075,0.069065,0.066288
0.470360,0.529640,nan,0.000000,0.059279,0.069065,0.066288
0.451810,0.548190,nan,0.000000,0.096379,0.069065,0.066288
0.419141,0.580859,nan,0.000000,0.161719,0.069065,0.066288
0.459539,0.540461,nan,0.000000,0.080921,0.069065,0.066288
0.426494,0.573506,nan,0.000000,0.147012,0.069065,0.066288
0.494667,0.505333,nan,0.000000,0.010666,0.069065,0.066288
0.484253,0.515747,nan,0.000000,0.031493,0.069065,0.066288
0.437773,0.562227,nan,0.000000,0.124454,0.069065,0.066288
0.459538,0.540462,nan,0.000000,0.080925,0.069065,0.066288
0.418000,0.582000,nan,0.000000,0.164000,0.069065,0.066288
0.380461,0.619539,nan,0.000000,0.239078,0.069065,0.066288
0.485545,0.514455,nan,0.000000,0.028911,0.069065,0.066288
0.465558,0.534442,nan,0.000000,0.068883,0.069065,0.066288
0.444404,0.555596,nan,0.000000,0.111192,0.069065,0.066288
0.415009,0.584991,nan,0.000000,0.169981,0.069065,0.066288
0.476259,0.523741,nan,0.000000,0.047482,0.069065,0.066288
0.386658,0.613342,nan,1.000000,0.226685,0.194143,0.066288
0.329597,0.670403,nan,0.000000,0.340805,0.194143,0.066288
0.363397,0.636603,nan,0.000000,0.273205,0.194143,0.066288
0.375089,0.624911,nan,0.000000,0.249822,0.194143,0.066288
0.385504,0.614496,nan,0.000000,0.228992,0.194143,0.066288
0.401631,0.598369,nan,0.000000,0.196737,0.194143,0.066288
0.371980,0.628020,nan,0.000000,0.256041,0.194143,0.066288
0.392413,0.607587,nan,0.000000,0.215174,0.194143,0.066288
0.371358,0.628642,nan,0.000000,0.257284,0.194143,0.066288
0.346365,0.653635,nan,0.000000,0.307269,0.194143,0.066288
0.432500,0.567500,nan,0.000000,0.135000,0.194143,0.066288
0.333809,0.666191,nan,0.000000,0.332382,0.194143,0.066288
0.392149,0.607851,nan,0.000000,0.215702,0.194143,0.066288
0.375043,0.624957,nan,0.000000,0.249914,0.194143,0.066288
0.360528,0.639472,nan,0.000000,0.278944,0.194143,0.066288
0.411658,0.588342,nan,0.000000,0.176683,0.194143,0.066288
0.374786,0.625214,nan,0.000000,0.250427,0.194143,0.066288
0.460793,0.539207,nan,0.000000,0.078413,0.194143,0.066288
0.409201,0.590799,nan,0.000000,0.181597,0.194143,0.066288
0.419254,0.580746,nan,0.000000,0.161493,0.194143,0.066288
0.412318,0.587682,nan,0.000000,0.175364,0.194143,0.066288
0.436381,0.563619,nan,0.000000,0.127238,0.194143,0.066288
0.404233,0.595767,nan,0.000000,0.191534,0.194143,0.066288
0.407002,0.592998,nan,0.000000,0.185996,0.194143,0.066288
0.440074,0.559926,nan,0.000000,0.119852,0.194143,0.066288
0.351749,0.648251,nan,0.000000,0.296502,0.194143,0.066288
0.413142,0.586858,nan,0.000000,0.173715,0.194143,0.066288
0.427204,0.572796,nan,0.000000,0.145591,0.194143,0.066288
0.363631,0.636369,nan,0.000000,0.272738,0.194143,0.066288
