t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.370854,0.629146,nan,0.000000,0.258292,0.240657,0.052349
0.364534,0.635466,nan,0.000000,0.270933,0.240657,0.052349
0.387821,0.612179,nan,0.000000,0.224358,0.240657,0.052349
0.350441,0.649559,nan,0.000000,0.299117,0.240657,0.052349
0.414967,0.585033,nan,0.000000,0.170066,0.240657,0.052349
0.386821,0.613179,nan,0.000000,0.226358,0.240657,0.052349
0.399034,0.600966,nan,0.000000,0.201932,0.240657,0.052349
0.345694,0.654306,nan,0.000000,0.308612,0.240657,0.052349
0.369210,0.630790,nan,0.000000,0.261580,0.240657,0.052349
0.366718,0.633282,nan,0.000000,0.266565,0.240657,0.052349
0.404131,0.595869,nan,0.000000,0.191739,0.240657,0.052349
0.347949,0.652051,nan,0.000000,0.304103,0.240657,0.052349
0.363413,0.636587,nan,0.000000,0.273174,0.240657,0.052349
0.409084,0.590916,nan,0.000000,0.181832,0.240657,0.052349
0.370388,0.629612,nan,0.000000,0.259225,0.240657,0.052349
0.367783,0.632217,nan,0.000000,0.264434,0.240657,0.052349
0.350624,0.649376,nan,0.000000,0.298753,0.240657,0.052349
0.372033,0.627967,nan,0.000000,0.255934,0.240657,0.052349
0.419760,0.580240,nan,0.000000,0.160479,0.240657,0.052349
0.374041,0.625959,nan,0.000000,0.251919,0.240657,0.052349
0.418965,0.581035,nan,0.000000,0.162070,0.240657,0.052349
0.316500,0.683500,nan,0.000000,0.366999,0.240657,0.052349
0.347364,0.652636,nan,0.000000,0.305272,0.240657,0.052349
0.416042,0.583958,nan,0.000000,0.167916,0.240657,0.052349
0.404629,0.595371,nan,0.000000,0.190741,0.240657,0.052349
0.375790,0.624210,nan,0.000000,0.248421,0.240657,0.052349
0.377440,0.622560,nan,0.000000,0.245121,0.240657,0.052349
0.380249,0.619751,nan,0.000000,0.239503,0.240657,0.052349
0.397143,0.602857,nan,0.000000,0.205715,0.240657,0.052349
0.344895,0.655105,nan,0.000000,0.310209,0.240657,0.052349
0.350034,0.649966,nan,0.000000,0.299932,0.240657,0.052349
0.390345,0.609655,nan,0.000000,0.219309,0.240657,0.052349
0.378838,0.621162,nan,0.000000,0.242324,0.240657,0.052349
0.396601,0.603399,nan,0.000000,0.206798,0.240657,0.052349
0.414527,0.585473,nan,0.000000,0.170946,0.240657,0.052349
0.382495,0.617505,nan,0.000000,0.235010,0.240657,0.052349
0.379039,0.620961,nan,0.000000,0.241922,0.240657,0.052349
0.406154,0.593846,nan,0.000000,0.187691,0.240657,0.052349
0.376322,0.623678,nan,0.000000,0.247356,0.240657,0.052349
0.405282,0.594718,nan,0.000000,0.189435,0.240657,0.052349
0.349418,0.650582,nan,0.000000,0.301163,0.240657,0.052349
0.341088,0.658912,nan,0.000000,0.317823,0.240657,0.052349
0.414001,0.585999,nan,0.000000,0.171997,0.240657,0.052349
0.378176,0.621824,nan,0.000000,0.243649,0.240657,0.052349
0.367970,0.632030,nan,0.000000,0.264059,0.240657,0.052349
0.364750,0.635250,nan,0.000000,0.270499,0.240657,0.052349
0.395440,0.604560,nan,0.000000,0.209120,0.240657,0.052349
0.338812,0.661188,nan,0.000000,0.322376,0.240657,0.052349
0.378190,0.621810,nan,0.000000,0.243619,0.240657,0.052349
0.395357,0.604643,nan,0.000000,0.209286,0.240657,0.052349
0.367768,0.632232,nan,0.000000,0.264465,0.240657,0.052349
0.407533,0.592467,nan,0.000000,0.184935,0.240657,0.052349
0.390959,0.609041,nan,0.000000,0.218082,0.240657,0.052349
0.419954,0.580046,nan,0.000000,0.160092,0.240657,0.052349
0.331959,0.668041,nan,0.000000,0.336082,0.240657,0.052349
0.349930,0.650070,nan,0.000000,0.300139,0.240657,0.052349
0.351244,0.648756,nan,0.000000,0.297513,0.240657,0.052349
0.388092,0.611908,nan,0.000000,0.223816,0.240657,0.052349
0.430614,0.569386,nan,0.000000,0.138772,0.240657,0.052349
0.419016,0.580984,nan,0.000000,0.161968,0.240657,0.052349
0.426597,0.573403,nan,0.000000,0.146805,0.240657,0.052349
0.378944,0.621056,nan,0.000000,0.242112,0.240657,0.052349
0.362631,0.637369,nan,0.000000,0.274739,0.240657,0.052349
0.399938,0.600062,nan,0.000000,0.200125,0.240657,0.052349
0.380308,0.619692,nan,0.000000,0.239384,0.240657,0.052349
0.420017,0.579983,nan,0.000000,0.159965,0.240657,0.052349
0.376008,0.623992,nan,0.000000,0.247984,0.240657,0.052349
0.331032,0.668968,nan,0.000000,0.337936,0.240657,0.052349
0.372580,0.627420,nan,0.000000,0.254839,0.240657,0.052349
0.369920,0.630080,nan,0.000000,0.260161,0.240657,0.052349
0.417471,0.582529,nan,0.000000,0.165058,0.240657,0.052349
0.350791,0.649209,nan,0.000000,0.298419,0.240657,0.052349
0.383470,0.616530,nan,0.000000,0.233059,0.240657,0.052349
0.415693,0.584307,nan,0.000000,0.168615,0.240657,0.052349
0.369134,0.630866,nan,0.000000,0.261732,0.240657,0.052349
0.373303,0.626697,nan,0.000000,0.253394,0.240657,0.052349
0.355921,0.644079,nan,0.000000,0.288157,0.240657,0.052349
0.377150,0.622850,nan,0.000000,0.245700,0.240657,0.052349
0.412953,0.587047,nan,0.000000,0.174093,0.240657,0.052349
0.371998,0.628002,nan,0.000000,0.256005,0.240657,0.052349
0.364266,0.635734,nan,0.000000,0.271468,0.240657,0.052349
0.354485,0.645515,nan,0.000000,0.291029,0.240657,0.052349
0.323345,0.676655,nan,0.000000,0.353310,0.240657,0.052349
0.365960,0.634040,nan,0.000000,0.268080,0.240657,0.052349
0.414438,0.585562,nan,0.000000,0.171123,0.240657,0.052349
0.349217,0.650783,nan,0.000000,0.301565,0.240657,0.052349
0.348955,0.651045,nan,0.000000,0.302090,0.240657,0.052349
