r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1,cp, obs_cp, mu_rewards, std_rewards
0.000000,6.048958,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.039381,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.565416,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.368741,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.148218,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.668305,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.694250,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.780761,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.621151,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.189582,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.230108,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,1.107502,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.321305,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.827051,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,1.316384,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.931064,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.288334,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
4.087191,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
2.417902,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.235531,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.122798,0.952381,0.750000,0.250000,0.000000,1.000000,3.000000,1.000000
4.269012,0.000000,0.954545,0.800000,0.200000,0.000000,1.000000,3.000000,1.000000
3.793076,0.000000,0.956522,0.833333,0.166667,0.000000,0.000000,3.000000,1.000000
4.281020,0.000000,0.958333,0.857143,0.142857,0.000000,0.000000,3.000000,1.000000
3.867512,0.000000,0.960000,0.875000,0.125000,0.000000,0.000000,3.000000,1.000000
4.603221,0.000000,0.961538,0.888889,0.111111,0.000000,0.000000,3.000000,1.000000
3.046975,0.000000,0.962963,0.900000,0.100000,0.000000,0.000000,3.000000,1.000000
4.879190,0.000000,0.964286,0.909091,0.090909,0.000000,0.000000,3.000000,1.000000
3.646991,0.000000,0.965517,0.916667,0.083333,0.000000,0.000000,3.000000,1.000000
4.458365,0.000000,0.966667,0.923077,0.076923,0.000000,0.000000,3.000000,1.000000
2.374690,0.000000,0.967742,0.928571,0.071429,0.000000,0.000000,3.000000,1.000000
2.805102,0.000000,0.968750,0.933333,0.066667,0.000000,0.000000,3.000000,1.000000
1.451839,0.000000,0.969697,0.937500,0.062500,0.000000,0.000000,3.000000,1.000000
2.693715,0.000000,0.970588,0.941176,0.058824,0.000000,0.000000,3.000000,1.000000
2.259535,0.000000,0.971429,0.944444,0.055556,0.000000,0.000000,3.000000,1.000000
2.864103,0.000000,0.972222,0.947368,0.052632,0.000000,0.000000,3.000000,1.000000
2.110707,0.000000,0.972973,0.950000,0.050000,0.000000,0.000000,3.000000,1.000000
2.980085,0.000000,0.973684,0.952381,0.047619,0.000000,0.000000,3.000000,1.000000
4.045213,0.000000,0.974359,0.954545,0.045455,0.000000,0.000000,3.000000,1.000000
0.000000,2.278806,0.975000,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
