r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1, cp, obs_cp,mu_rewards, std_rewards
0.000000,2.311920,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
2.664594,0.000000,0.500000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,1.400022,0.666667,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,2.269281,0.750000,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
2.818211,0.000000,0.600000,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
0.000000,3.206320,0.666667,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
3.481463,0.000000,0.571429,0.428571,0.571429,0.000000,1.000000,3.000000,1.000000
0.000000,3.920743,0.625000,0.375000,0.625000,0.000000,1.000000,3.000000,1.000000
0.000000,3.778983,0.666667,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,2.746429,0.700000,0.300000,0.700000,0.000000,0.000000,3.000000,1.000000
0.000000,3.197905,0.727273,0.272727,0.727273,0.000000,0.000000,3.000000,1.000000
4.125558,0.000000,0.666667,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
2.452379,0.000000,0.615385,0.384615,0.615385,0.000000,0.000000,3.000000,1.000000
3.390743,0.000000,0.571429,0.428571,0.571429,0.000000,0.000000,3.000000,1.000000
0.000000,1.154532,0.600000,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
0.000000,2.100993,0.625000,0.375000,0.625000,0.000000,0.000000,3.000000,1.000000
0.000000,1.106555,0.647059,0.352941,0.647059,0.000000,0.000000,3.000000,1.000000
0.000000,3.096469,0.666667,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,1.824667,0.684211,0.315789,0.684211,0.000000,0.000000,3.000000,1.000000
0.000000,2.541064,0.700000,0.300000,0.700000,0.000000,0.000000,3.000000,1.000000
0.000000,3.483759,0.714286,0.285714,0.714286,0.000000,0.000000,3.000000,1.000000
0.000000,2.230028,0.727273,0.272727,0.727273,0.000000,0.000000,3.000000,1.000000
2.638593,0.000000,0.739130,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
3.320341,0.000000,0.750000,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
