r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1, cp, obs_cp, mu_rewards, std_rewards
0.000000,3.546536,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.482435,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.476483,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.410801,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.381459,0.000000,0.800000,0.200000,0.800000,0.000000,1.000000,3.000000,1.000000
2.500340,0.000000,0.833333,1.000000,0.000000,1.000000,0.000000,3.000000,1.000000
0.000000,2.798829,0.714286,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,2.636838,0.625000,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,3.867805,0.555556,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
3.230302,0.000000,0.600000,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
3.336392,0.000000,0.636364,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
0.000000,1.443410,0.583333,0.428571,0.571429,0.000000,1.000000,3.000000,1.000000
3.420381,0.000000,0.615385,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
3.050113,0.000000,0.642857,0.555556,0.444444,0.000000,0.000000,3.000000,1.000000
0.000000,2.341058,0.600000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
1.100172,0.000000,0.625000,0.545455,0.454545,0.000000,1.000000,3.000000,1.000000
2.897540,0.000000,0.647059,0.583333,0.416667,0.000000,0.000000,3.000000,1.000000
1.830248,0.000000,0.666667,0.615385,0.384615,0.000000,0.000000,3.000000,1.000000
0.000000,3.676212,0.631579,0.571429,0.428571,0.000000,1.000000,3.000000,1.000000
4.969231,0.000000,0.650000,0.600000,0.400000,0.000000,1.000000,3.000000,1.000000
1.877164,0.000000,0.666667,0.625000,0.375000,0.000000,0.000000,3.000000,1.000000
0.000000,3.264753,0.636364,0.588235,0.411765,0.000000,1.000000,3.000000,1.000000
3.009610,0.000000,0.608696,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
0.000000,2.622815,0.625000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,1.354574,0.640000,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
2.903971,0.000000,0.615385,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,3.018781,0.629630,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
0.000000,2.895677,0.642857,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,3.588210,0.655172,0.285714,0.714286,0.000000,0.000000,3.000000,1.000000
0.000000,2.453519,0.666667,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
0.000000,1.537047,0.677419,0.222222,0.777778,0.000000,0.000000,3.000000,1.000000
0.000000,3.040274,0.687500,0.200000,0.800000,0.000000,0.000000,3.000000,1.000000
1.547539,0.000000,0.696970,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
3.597885,0.000000,0.705882,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
1.593068,0.000000,0.714286,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
4.278930,0.000000,0.722222,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.000000,1.931050,0.702703,0.800000,0.200000,0.000000,1.000000,3.000000,1.000000
1.776049,0.000000,0.710526,0.833333,0.166667,0.000000,1.000000,3.000000,1.000000
0.000000,3.438246,0.692308,0.714286,0.285714,0.000000,1.000000,3.000000,1.000000
0.000000,4.169324,0.700000,0.000000,1.000000,1.000000,0.000000,3.000000,1.000000
0.000000,0.615709,0.707317,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.116980,0.714286,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
3.957417,0.000000,0.697674,0.250000,0.750000,0.000000,1.000000,3.000000,1.000000
0.000000,3.624258,0.704545,0.200000,0.800000,0.000000,1.000000,3.000000,1.000000
0.000000,1.778764,0.711111,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
0.000000,2.975880,0.717391,0.142857,0.857143,0.000000,0.000000,3.000000,1.000000
3.038798,0.000000,0.702128,0.250000,0.750000,0.000000,1.000000,3.000000,1.000000
0.000000,0.369120,0.708333,0.222222,0.777778,0.000000,1.000000,3.000000,1.000000
0.000000,2.993473,0.714286,0.200000,0.800000,0.000000,0.000000,3.000000,1.000000
1.566436,0.000000,0.700000,0.272727,0.727273,0.000000,1.000000,3.000000,1.000000
2.760166,0.000000,0.686275,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,1.061758,0.692308,0.307692,0.692308,0.000000,1.000000,3.000000,1.000000
0.000000,2.704730,0.679245,0.000000,1.000000,1.000000,0.000000,3.000000,1.000000
2.474975,0.000000,0.685185,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
1.973378,0.000000,0.690909,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
1.735918,0.000000,0.696429,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
3.683597,0.000000,0.701754,0.800000,0.200000,0.000000,0.000000,3.000000,1.000000
0.000000,3.411265,0.689655,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
2.955446,0.000000,0.694915,0.714286,0.285714,0.000000,1.000000,3.000000,1.000000
1.693356,0.000000,0.700000,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
0.000000,4.280927,0.688525,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
3.959820,0.000000,0.693548,0.700000,0.300000,0.000000,1.000000,3.000000,1.000000
2.629697,0.000000,0.698413,0.727273,0.272727,0.000000,0.000000,3.000000,1.000000
0.000000,3.648691,0.703125,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
1.724705,0.000000,0.692308,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,3.374038,0.696970,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
3.211436,0.000000,0.686567,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,2.540683,0.691176,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
0.000000,2.386227,0.695652,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,4.842260,0.700000,0.285714,0.714286,0.000000,0.000000,3.000000,1.000000
1.473906,0.000000,0.704225,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
0.000000,1.026547,0.694444,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
3.843289,0.000000,0.698630,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
2.035978,0.000000,0.702703,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
2.881381,0.000000,0.706667,0.800000,0.200000,0.000000,0.000000,3.000000,1.000000
4.721627,0.000000,0.710526,0.833333,0.166667,0.000000,0.000000,3.000000,1.000000
0.000000,4.574827,0.714286,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
3.750426,0.000000,0.705128,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
3.986652,0.000000,0.696203,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
0.000000,1.744808,0.700000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,3.583665,0.703704,0.400000,0.600000,0.000000,0.000000,3.000000,1.000000
0.000000,4.091728,0.707317,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,3.314825,0.710843,0.285714,0.714286,0.000000,0.000000,3.000000,1.000000
0.000000,3.515003,0.714286,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
4.023856,0.000000,0.705882,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,1.458654,0.709302,0.300000,0.700000,0.000000,1.000000,3.000000,1.000000
0.000000,2.319825,0.712644,0.272727,0.727273,0.000000,0.000000,3.000000,1.000000
0.000000,3.020265,0.715909,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
0.000000,3.018753,0.719101,0.230769,0.769231,0.000000,0.000000,3.000000,1.000000
3.270701,0.000000,0.711111,0.285714,0.714286,0.000000,1.000000,3.000000,1.000000
0.000000,3.322104,0.714286,0.266667,0.733333,0.000000,1.000000,3.000000,1.000000
