r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1, cp, obs_cp, mu_rewards, std_rewards
2.488579,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.648786,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.959977,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.000000,1.945952,0.250000,0.750000,0.250000,0.000000,1.000000,3.000000,1.000000
0.000000,2.341245,0.400000,0.600000,0.400000,0.000000,0.000000,3.000000,1.000000
2.164055,0.000000,0.333333,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
0.000000,2.468640,0.428571,0.571429,0.428571,0.000000,1.000000,3.000000,1.000000
0.000000,4.372487,0.500000,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
0.000000,2.626367,0.555556,0.444444,0.555556,0.000000,0.000000,3.000000,1.000000
0.000000,3.601709,0.600000,0.400000,0.600000,0.000000,0.000000,3.000000,1.000000
2.481566,0.000000,0.545455,0.454545,0.545455,0.000000,1.000000,3.000000,1.000000
4.198128,0.000000,0.583333,1.000000,0.000000,1.000000,0.000000,3.000000,1.000000
2.879075,0.000000,0.615385,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.431945,0.000000,0.642857,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
4.205422,0.000000,0.666667,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.472482,0.625000,0.800000,0.200000,0.000000,1.000000,3.000000,1.000000
2.708928,0.000000,0.647059,0.833333,0.166667,0.000000,1.000000,3.000000,1.000000
0.000000,1.557796,0.666667,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
0.000000,2.037893,0.684211,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
2.643137,0.000000,0.650000,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
3.617521,0.000000,0.619048,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
0.000000,2.455744,0.636364,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
2.628973,0.000000,0.608696,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
1.650198,0.000000,0.583333,0.571429,0.428571,0.000000,0.000000,3.000000,1.000000
0.000000,1.684709,0.600000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,3.557797,0.615385,0.444444,0.555556,0.000000,0.000000,3.000000,1.000000
1.407208,0.000000,0.592593,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,1.244151,0.607143,0.454545,0.545455,0.000000,1.000000,3.000000,1.000000
0.000000,3.409913,0.586207,0.000000,1.000000,1.000000,0.000000,3.000000,1.000000
0.000000,2.597142,0.566667,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
2.332045,0.000000,0.580645,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
3.437042,0.000000,0.593750,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
1.971472,0.000000,0.606061,0.600000,0.400000,0.000000,0.000000,3.000000,1.000000
0.000000,1.794437,0.588235,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
4.171552,0.000000,0.600000,0.571429,0.428571,0.000000,1.000000,3.000000,1.000000
3.241848,0.000000,0.611111,0.625000,0.375000,0.000000,0.000000,3.000000,1.000000
2.991749,0.000000,0.621622,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
5.588225,0.000000,0.631579,0.700000,0.300000,0.000000,0.000000,3.000000,1.000000
0.000000,3.732055,0.641026,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
0.000000,2.978633,0.650000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.035957,0.658537,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.041483,0.666667,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.598314,0.674419,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,1.885718,0.681818,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,0.721504,0.688889,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.162233,0.695652,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,5.117710,0.702128,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
3.006870,0.000000,0.708333,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
2.706218,0.000000,0.714286,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
3.255845,0.000000,0.720000,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
3.050415,0.000000,0.725490,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
3.583425,0.000000,0.730769,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.438033,0.716981,0.833333,0.166667,0.000000,1.000000,3.000000,1.000000
2.830787,0.000000,0.722222,0.857143,0.142857,0.000000,1.000000,3.000000,1.000000
2.817145,0.000000,0.727273,0.875000,0.125000,0.000000,0.000000,3.000000,1.000000
2.819472,0.000000,0.732143,0.888889,0.111111,0.000000,0.000000,3.000000,1.000000
1.292334,0.000000,0.736842,0.900000,0.100000,0.000000,0.000000,3.000000,1.000000
0.000000,3.671436,0.724138,0.818182,0.181818,0.000000,1.000000,3.000000,1.000000
3.050856,0.000000,0.728814,0.833333,0.166667,0.000000,1.000000,3.000000,1.000000
0.000000,3.229951,0.716667,0.769231,0.230769,0.000000,1.000000,3.000000,1.000000
0.000000,4.077998,0.704918,0.714286,0.285714,0.000000,0.000000,3.000000,1.000000
5.296164,0.000000,0.709677,0.733333,0.266667,0.000000,1.000000,3.000000,1.000000
0.000000,4.023315,0.698413,0.687500,0.312500,0.000000,1.000000,3.000000,1.000000
