r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1, cp, obs_cp,mu_rewards, std_rewards
0.000000,2.071406,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.464710,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
1.972904,0.000000,0.666667,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
2.141130,0.000000,0.500000,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
3.407204,0.000000,0.400000,0.600000,0.400000,0.000000,0.000000,3.000000,1.000000
0.000000,1.885751,0.500000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
3.279292,0.000000,0.428571,0.571429,0.428571,0.000000,1.000000,3.000000,1.000000
0.000000,2.493917,0.500000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
4.035650,0.000000,0.444444,0.555556,0.444444,0.000000,1.000000,3.000000,1.000000
0.000000,4.279401,0.500000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,3.767243,0.545455,0.454545,0.545455,0.000000,0.000000,3.000000,1.000000
2.398278,0.000000,0.500000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
3.292808,0.000000,0.461538,0.538462,0.461538,0.000000,0.000000,3.000000,1.000000
2.220198,0.000000,0.428571,0.571429,0.428571,0.000000,0.000000,3.000000,1.000000
0.000000,2.553643,0.466667,0.533333,0.466667,0.000000,1.000000,3.000000,1.000000
3.556308,0.000000,0.437500,0.562500,0.437500,0.000000,1.000000,3.000000,1.000000
3.586815,0.000000,0.411765,0.588235,0.411765,0.000000,0.000000,3.000000,1.000000
0.000000,2.651043,0.444444,0.555556,0.444444,0.000000,1.000000,3.000000,1.000000
0.000000,3.887766,0.473684,0.526316,0.473684,0.000000,0.000000,3.000000,1.000000
0.000000,2.660771,0.500000,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
0.000000,2.103087,0.523810,0.476190,0.523810,0.000000,0.000000,3.000000,1.000000
3.840855,0.000000,0.500000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
2.763168,0.000000,0.478261,0.521739,0.478261,0.000000,0.000000,3.000000,1.000000
0.000000,3.901004,0.458333,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
2.059279,0.000000,0.480000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
3.913403,0.000000,0.500000,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
0.000000,3.653471,0.481481,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
3.885439,0.000000,0.500000,0.600000,0.400000,0.000000,1.000000,3.000000,1.000000
0.000000,1.906720,0.482759,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
3.326801,0.000000,0.500000,0.571429,0.428571,0.000000,1.000000,3.000000,1.000000
2.012011,0.000000,0.516129,0.625000,0.375000,0.000000,0.000000,3.000000,1.000000
2.064926,0.000000,0.531250,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
0.602028,0.000000,0.545455,0.700000,0.300000,0.000000,0.000000,3.000000,1.000000
0.000000,0.985352,0.529412,0.636364,0.363636,0.000000,1.000000,3.000000,1.000000
3.186940,0.000000,0.542857,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
0.000000,3.646130,0.527778,0.615385,0.384615,0.000000,1.000000,3.000000,1.000000
2.466778,0.000000,0.540541,0.642857,0.357143,0.000000,1.000000,3.000000,1.000000
1.748846,0.000000,0.552632,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
0.975024,0.000000,0.564103,0.687500,0.312500,0.000000,0.000000,3.000000,1.000000
4.474484,0.000000,0.575000,0.705882,0.294118,0.000000,0.000000,3.000000,1.000000
3.293091,0.000000,0.585366,0.722222,0.277778,0.000000,0.000000,3.000000,1.000000
0.000000,2.545297,0.571429,0.684211,0.315789,0.000000,1.000000,3.000000,1.000000
3.666789,0.000000,0.581395,0.700000,0.300000,0.000000,1.000000,3.000000,1.000000
3.654138,0.000000,0.590909,0.714286,0.285714,0.000000,0.000000,3.000000,1.000000
2.233338,0.000000,0.600000,0.727273,0.272727,0.000000,0.000000,3.000000,1.000000
3.531562,0.000000,0.608696,0.739130,0.260870,0.000000,0.000000,3.000000,1.000000
1.308730,0.000000,0.617021,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
2.385121,0.000000,0.625000,0.760000,0.240000,0.000000,0.000000,3.000000,1.000000
3.200233,0.000000,0.632653,0.769231,0.230769,0.000000,0.000000,3.000000,1.000000
0.000000,3.862780,0.620000,0.740741,0.259259,0.000000,1.000000,3.000000,1.000000
