r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1, cp, obs_cp,mu_rewards, std_rewards
0.000000,4.381259,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.205412,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.712573,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.877350,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.065981,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.758886,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.407863,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.000802,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.947435,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.879402,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.315891,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.000260,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.173139,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.231572,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.532212,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.507576,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
2.593508,0.000000,0.941176,0.058824,0.941176,0.000000,1.000000,3.000000,1.000000
4.672185,0.000000,0.888889,0.111111,0.888889,0.000000,0.000000,3.000000,1.000000
0.000000,0.941729,0.894737,0.105263,0.894737,0.000000,1.000000,3.000000,1.000000
3.544737,0.000000,0.850000,0.150000,0.850000,0.000000,1.000000,3.000000,1.000000
0.000000,4.413624,0.857143,0.142857,0.857143,0.000000,1.000000,3.000000,1.000000
2.484548,0.000000,0.818182,0.181818,0.818182,0.000000,1.000000,3.000000,1.000000
0.000000,3.185559,0.826087,0.173913,0.826087,0.000000,1.000000,3.000000,1.000000
0.000000,4.558752,0.833333,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
0.000000,3.419594,0.840000,0.160000,0.840000,0.000000,0.000000,3.000000,1.000000
0.000000,2.013600,0.846154,0.153846,0.846154,0.000000,0.000000,3.000000,1.000000
0.000000,4.684088,0.851852,0.148148,0.851852,0.000000,0.000000,3.000000,1.000000
0.000000,3.062831,0.857143,0.142857,0.857143,0.000000,0.000000,3.000000,1.000000
0.761783,0.000000,0.862069,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
4.417517,0.000000,0.866667,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
1.863913,0.000000,0.870968,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.410708,0.843750,0.750000,0.250000,0.000000,1.000000,3.000000,1.000000
