r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1,cp, obs_cp, mu_rewards, std_rewards
0.000000,2.994163,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.650251,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.083767,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
2.861272,0.000000,0.750000,0.250000,0.750000,0.000000,1.000000,3.000000,1.000000
0.000000,2.634663,0.800000,0.200000,0.800000,0.000000,1.000000,3.000000,1.000000
0.000000,2.082054,0.833333,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
0.000000,2.466813,0.857143,0.142857,0.857143,0.000000,0.000000,3.000000,1.000000
4.318826,0.000000,0.750000,0.250000,0.750000,0.000000,1.000000,3.000000,1.000000
0.000000,3.000337,0.777778,0.222222,0.777778,0.000000,1.000000,3.000000,1.000000
0.000000,3.246949,0.800000,0.200000,0.800000,0.000000,0.000000,3.000000,1.000000
0.000000,1.422008,0.818182,0.181818,0.818182,0.000000,0.000000,3.000000,1.000000
0.000000,3.128392,0.833333,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
4.004964,0.000000,0.769231,0.230769,0.769231,0.000000,1.000000,3.000000,1.000000
0.000000,2.120256,0.785714,0.214286,0.785714,0.000000,1.000000,3.000000,1.000000
2.474574,0.000000,0.733333,0.266667,0.733333,0.000000,1.000000,3.000000,1.000000
0.000000,2.854809,0.750000,0.250000,0.750000,0.000000,1.000000,3.000000,1.000000
0.000000,0.370906,0.764706,0.235294,0.764706,0.000000,0.000000,3.000000,1.000000
0.000000,2.810216,0.777778,0.222222,0.777778,0.000000,0.000000,3.000000,1.000000
0.000000,3.224261,0.789474,0.210526,0.789474,0.000000,0.000000,3.000000,1.000000
0.000000,2.172635,0.800000,0.200000,0.800000,0.000000,0.000000,3.000000,1.000000
0.000000,2.448380,0.809524,0.190476,0.809524,0.000000,0.000000,3.000000,1.000000
0.000000,3.448953,0.818182,0.181818,0.818182,0.000000,0.000000,3.000000,1.000000
