t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.342982,0.657018,nan,0.000000,0.314035,0.283951,0.050690
0.387854,0.612146,nan,0.000000,0.224291,0.283951,0.050690
0.346291,0.653709,nan,0.000000,0.307419,0.283951,0.050690
0.325836,0.674164,nan,0.000000,0.348328,0.283951,0.050690
0.370929,0.629071,nan,0.000000,0.258141,0.283951,0.050690
0.357048,0.642952,nan,0.000000,0.285904,0.283951,0.050690
0.402440,0.597560,nan,0.000000,0.195120,0.283951,0.050690
0.418854,0.581146,nan,0.000000,0.162292,0.283951,0.050690
0.379222,0.620778,nan,0.000000,0.241556,0.283951,0.050690
0.345975,0.654025,nan,0.000000,0.308051,0.283951,0.050690
0.329402,0.670598,nan,0.000000,0.341196,0.283951,0.050690
0.368875,0.631125,nan,0.000000,0.262250,0.283951,0.050690
0.384061,0.615939,nan,0.000000,0.231879,0.283951,0.050690
0.369548,0.630452,nan,0.000000,0.260904,0.283951,0.050690
0.349646,0.650354,nan,0.000000,0.300708,0.283951,0.050690
0.349389,0.650611,nan,0.000000,0.301222,0.283951,0.050690
0.343216,0.656784,nan,0.000000,0.313568,0.283951,0.050690
0.361755,0.638245,nan,0.000000,0.276489,0.283951,0.050690
0.302893,0.697107,nan,0.000000,0.394213,0.283951,0.050690
0.367306,0.632694,nan,0.000000,0.265387,0.283951,0.050690
0.333499,0.666501,nan,0.000000,0.333002,0.283951,0.050690
0.380527,0.619473,nan,0.000000,0.238945,0.283951,0.050690
0.345631,0.654369,nan,1.000000,0.308739,0.256031,0.050690
0.328124,0.671876,nan,0.000000,0.343752,0.256031,0.050690
0.354993,0.645007,nan,0.000000,0.290014,0.256031,0.050690
0.323593,0.676407,nan,0.000000,0.352813,0.256031,0.050690
0.321862,0.678138,nan,0.000000,0.356276,0.256031,0.050690
0.379366,0.620634,nan,0.000000,0.241269,0.256031,0.050690
0.398670,0.601330,nan,0.000000,0.202660,0.256031,0.050690
0.344676,0.655324,nan,0.000000,0.310649,0.256031,0.050690
0.362716,0.637284,nan,0.000000,0.274567,0.256031,0.050690
0.361331,0.638669,nan,0.000000,0.277337,0.256031,0.050690
0.398643,0.601357,nan,0.000000,0.202713,0.256031,0.050690
0.389208,0.610792,nan,0.000000,0.221584,0.256031,0.050690
0.354189,0.645811,nan,0.000000,0.291621,0.256031,0.050690
0.365548,0.634452,nan,0.000000,0.268903,0.256031,0.050690
0.384552,0.615448,nan,0.000000,0.230896,0.256031,0.050690
0.379243,0.620757,nan,0.000000,0.241514,0.256031,0.050690
0.331398,0.668602,nan,0.000000,0.337204,0.256031,0.050690
0.378864,0.621136,nan,0.000000,0.242271,0.256031,0.050690
0.356718,0.643282,nan,0.000000,0.286563,0.256031,0.050690
0.364712,0.635288,nan,0.000000,0.270576,0.256031,0.050690
0.375745,0.624255,nan,0.000000,0.248509,0.256031,0.050690
0.353125,0.646875,nan,0.000000,0.293749,0.256031,0.050690
0.375356,0.624644,nan,0.000000,0.249288,0.256031,0.050690
0.381283,0.618717,nan,0.000000,0.237434,0.256031,0.050690
0.357500,0.642500,nan,0.000000,0.284999,0.256031,0.050690
0.400799,0.599201,nan,0.000000,0.198402,0.256031,0.050690
0.371603,0.628397,nan,0.000000,0.256793,0.256031,0.050690
0.378289,0.621711,nan,0.000000,0.243421,0.256031,0.050690
0.341827,0.658173,nan,0.000000,0.316346,0.256031,0.050690
0.393177,0.606823,nan,0.000000,0.213647,0.256031,0.050690
0.377622,0.622378,nan,0.000000,0.244756,0.256031,0.050690
0.377999,0.622001,nan,0.000000,0.244003,0.256031,0.050690
0.385772,0.614228,nan,0.000000,0.228455,0.256031,0.050690
0.384982,0.615018,nan,0.000000,0.230036,0.256031,0.050690
0.583864,0.416136,nan,1.000000,-0.167729,-0.255002,0.050690
0.621583,0.378417,nan,0.000000,-0.243165,-0.255002,0.050690
0.666020,0.333980,nan,0.000000,-0.332040,-0.255002,0.050690
0.617097,0.382903,nan,0.000000,-0.234195,-0.255002,0.050690
0.610705,0.389295,nan,0.000000,-0.221411,-0.255002,0.050690
0.621487,0.378513,nan,0.000000,-0.242974,-0.255002,0.050690
0.593234,0.406766,nan,0.000000,-0.186467,-0.255002,0.050690
0.607461,0.392539,nan,0.000000,-0.214922,-0.255002,0.050690
0.657840,0.342160,nan,0.000000,-0.315680,-0.255002,0.050690
0.670081,0.329919,nan,0.000000,-0.340163,-0.255002,0.050690
0.613847,0.386153,nan,0.000000,-0.227694,-0.255002,0.050690
0.623892,0.376108,nan,0.000000,-0.247784,-0.255002,0.050690
0.643754,0.356246,nan,0.000000,-0.287509,-0.255002,0.050690
0.616428,0.383572,nan,0.000000,-0.232856,-0.255002,0.050690
0.638382,0.361618,nan,0.000000,-0.276765,-0.255002,0.050690
0.617866,0.382134,nan,0.000000,-0.235732,-0.255002,0.050690
0.649484,0.350516,nan,0.000000,-0.298968,-0.255002,0.050690
0.659626,0.340374,nan,0.000000,-0.319252,-0.255002,0.050690
0.640059,0.359941,nan,0.000000,-0.280119,-0.255002,0.050690
0.587150,0.412850,nan,0.000000,-0.174299,-0.255002,0.050690
0.630483,0.369517,nan,0.000000,-0.260965,-0.255002,0.050690
0.612416,0.387584,nan,0.000000,-0.224832,-0.255002,0.050690
0.608172,0.391828,nan,0.000000,-0.216344,-0.255002,0.050690
0.641126,0.358874,nan,0.000000,-0.282252,-0.255002,0.050690
0.604813,0.395187,nan,0.000000,-0.209626,-0.255002,0.050690
0.603314,0.396686,nan,0.000000,-0.206627,-0.255002,0.050690
0.607999,0.392001,nan,0.000000,-0.215997,-0.255002,0.050690
0.669363,0.330637,nan,0.000000,-0.338726,-0.255002,0.050690
0.676111,0.323889,nan,0.000000,-0.352222,-0.255002,0.050690
0.617874,0.382126,nan,0.000000,-0.235747,-0.255002,0.050690
0.594357,0.405643,nan,0.000000,-0.188713,-0.255002,0.050690
0.405572,0.594428,nan,1.000000,0.188857,0.150992,0.050690
0.413628,0.586372,nan,0.000000,0.172744,0.150992,0.050690
0.413516,0.586484,nan,0.000000,0.172967,0.150992,0.050690
0.425562,0.574438,nan,0.000000,0.148876,0.150992,0.050690
0.406229,0.593771,nan,0.000000,0.187542,0.150992,0.050690
0.415465,0.584535,nan,0.000000,0.169070,0.150992,0.050690
0.444592,0.555408,nan,0.000000,0.110816,0.150992,0.050690
0.416136,0.583864,nan,0.000000,0.167728,0.150992,0.050690
0.426600,0.573400,nan,0.000000,0.146800,0.150992,0.050690
0.469564,0.530436,nan,0.000000,0.060871,0.150992,0.050690
0.387614,0.612386,nan,0.000000,0.224773,0.150992,0.050690
0.433666,0.566334,nan,0.000000,0.132667,0.150992,0.050690
0.400369,0.599631,nan,0.000000,0.199263,0.150992,0.050690
0.342265,0.657735,nan,0.000000,0.315470,0.150992,0.050690
0.411496,0.588504,nan,0.000000,0.177008,0.150992,0.050690
0.409159,0.590841,nan,0.000000,0.181682,0.150992,0.050690
0.459749,0.540251,nan,0.000000,0.080502,0.150992,0.050690
0.484650,0.515350,nan,0.000000,0.030701,0.150992,0.050690
0.411518,0.588482,nan,0.000000,0.176964,0.150992,0.050690
0.415916,0.584084,nan,0.000000,0.168168,0.150992,0.050690
0.404604,0.595396,nan,0.000000,0.190792,0.150992,0.050690
0.409909,0.590091,nan,0.000000,0.180182,0.150992,0.050690
0.457201,0.542799,nan,0.000000,0.085598,0.150992,0.050690
0.418542,0.581458,nan,0.000000,0.162916,0.150992,0.050690
0.408532,0.591468,nan,0.000000,0.182937,0.150992,0.050690
0.405816,0.594184,nan,0.000000,0.188368,0.150992,0.050690
0.443426,0.556574,nan,0.000000,0.113148,0.150992,0.050690
0.410226,0.589774,nan,1.000000,0.179548,0.216280,0.050690
0.402803,0.597197,nan,0.000000,0.194393,0.216280,0.050690
0.388622,0.611378,nan,0.000000,0.222756,0.216280,0.050690
0.413027,0.586973,nan,0.000000,0.173947,0.216280,0.050690
0.342044,0.657956,nan,0.000000,0.315912,0.216280,0.050690
0.398741,0.601259,nan,0.000000,0.202519,0.216280,0.050690
0.411645,0.588355,nan,0.000000,0.176710,0.216280,0.050690
0.377236,0.622764,nan,0.000000,0.245528,0.216280,0.050690
0.366799,0.633201,nan,0.000000,0.266401,0.216280,0.050690
0.428209,0.571791,nan,0.000000,0.143582,0.216280,0.050690
