t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.655481,0.344519,nan,0.000000,-0.310963,-0.310316,0.060328
0.670222,0.329778,nan,0.000000,-0.340445,-0.310316,0.060328
0.670039,0.329961,nan,0.000000,-0.340078,-0.310316,0.060328
0.690445,0.309555,nan,0.000000,-0.380889,-0.310316,0.060328
0.676229,0.323771,nan,0.000000,-0.352457,-0.310316,0.060328
0.638468,0.361532,nan,0.000000,-0.276936,-0.310316,0.060328
0.694607,0.305393,nan,0.000000,-0.389215,-0.310316,0.060328
0.667064,0.332936,nan,0.000000,-0.334128,-0.310316,0.060328
0.616884,0.383116,nan,0.000000,-0.233767,-0.310316,0.060328
0.627396,0.372604,nan,0.000000,-0.254793,-0.310316,0.060328
0.685769,0.314231,nan,0.000000,-0.371537,-0.310316,0.060328
0.656880,0.343120,nan,0.000000,-0.313760,-0.310316,0.060328
0.690015,0.309985,nan,0.000000,-0.380030,-0.310316,0.060328
0.620499,0.379501,nan,0.000000,-0.240997,-0.310316,0.060328
0.723191,0.276809,nan,0.000000,-0.446382,-0.310316,0.060328
0.634124,0.365876,nan,0.000000,-0.268247,-0.310316,0.060328
0.619758,0.380242,nan,0.000000,-0.239517,-0.310316,0.060328
0.655705,0.344295,nan,0.000000,-0.311410,-0.310316,0.060328
0.639008,0.360992,nan,0.000000,-0.278017,-0.310316,0.060328
0.649567,0.350433,nan,0.000000,-0.299134,-0.310316,0.060328
0.608795,0.391205,nan,0.000000,-0.217590,-0.310316,0.060328
0.693568,0.306432,nan,0.000000,-0.387136,-0.310316,0.060328
0.709217,0.290783,nan,0.000000,-0.418435,-0.310316,0.060328
0.606330,0.393670,nan,0.000000,-0.212659,-0.310316,0.060328
0.642005,0.357995,nan,0.000000,-0.284010,-0.310316,0.060328
0.674872,0.325128,nan,0.000000,-0.349745,-0.310316,0.060328
0.691152,0.308848,nan,0.000000,-0.382305,-0.310316,0.060328
0.659838,0.340162,nan,0.000000,-0.319676,-0.310316,0.060328
0.598514,0.401486,nan,0.000000,-0.197028,-0.310316,0.060328
0.622657,0.377343,nan,0.000000,-0.245313,-0.310316,0.060328
0.609276,0.390724,nan,0.000000,-0.218553,-0.310316,0.060328
0.642748,0.357252,nan,0.000000,-0.285495,-0.310316,0.060328
0.671018,0.328982,nan,0.000000,-0.342037,-0.310316,0.060328
0.677733,0.322267,nan,0.000000,-0.355466,-0.310316,0.060328
0.666958,0.333042,nan,0.000000,-0.333917,-0.310316,0.060328
0.679816,0.320184,nan,0.000000,-0.359632,-0.310316,0.060328
0.607504,0.392496,nan,0.000000,-0.215009,-0.310316,0.060328
0.647245,0.352755,nan,0.000000,-0.294490,-0.310316,0.060328
0.617814,0.382186,nan,0.000000,-0.235628,-0.310316,0.060328
0.700859,0.299141,nan,0.000000,-0.401718,-0.310316,0.060328
0.632874,0.367126,nan,0.000000,-0.265748,-0.310316,0.060328
0.660080,0.339920,nan,0.000000,-0.320159,-0.310316,0.060328
0.627401,0.372599,nan,0.000000,-0.254802,-0.310316,0.060328
0.602903,0.397097,nan,0.000000,-0.205806,-0.310316,0.060328
0.614801,0.385199,nan,0.000000,-0.229603,-0.310316,0.060328
0.671991,0.328009,nan,0.000000,-0.343983,-0.310316,0.060328
0.711058,0.288942,nan,0.000000,-0.422115,-0.310316,0.060328
0.662574,0.337426,nan,0.000000,-0.325147,-0.310316,0.060328
0.659907,0.340093,nan,0.000000,-0.319815,-0.310316,0.060328
0.646746,0.353254,nan,0.000000,-0.293493,-0.310316,0.060328
0.671466,0.328534,nan,0.000000,-0.342931,-0.310316,0.060328
0.669206,0.330794,nan,0.000000,-0.338411,-0.310316,0.060328
0.711386,0.288614,nan,0.000000,-0.422773,-0.310316,0.060328
0.651674,0.348326,nan,0.000000,-0.303347,-0.310316,0.060328
0.634603,0.365397,nan,0.000000,-0.269206,-0.310316,0.060328
0.602344,0.397656,nan,0.000000,-0.204687,-0.310316,0.060328
0.689959,0.310041,nan,0.000000,-0.379918,-0.310316,0.060328
0.679063,0.320937,nan,0.000000,-0.358126,-0.310316,0.060328
0.659400,0.340600,nan,0.000000,-0.318799,-0.310316,0.060328
0.659655,0.340345,nan,0.000000,-0.319310,-0.310316,0.060328
0.698588,0.301412,nan,0.000000,-0.397175,-0.310316,0.060328
0.628731,0.371269,nan,0.000000,-0.257462,-0.310316,0.060328
0.604114,0.395886,nan,0.000000,-0.208229,-0.310316,0.060328
0.674067,0.325933,nan,0.000000,-0.348135,-0.310316,0.060328
0.658285,0.341715,nan,0.000000,-0.316571,-0.310316,0.060328
0.717561,0.282439,nan,0.000000,-0.435121,-0.310316,0.060328
0.682313,0.317687,nan,0.000000,-0.364626,-0.310316,0.060328
0.657294,0.342706,nan,0.000000,-0.314588,-0.310316,0.060328
0.660988,0.339012,nan,0.000000,-0.321976,-0.310316,0.060328
0.677865,0.322135,nan,0.000000,-0.355730,-0.310316,0.060328
0.653588,0.346412,nan,0.000000,-0.307176,-0.310316,0.060328
0.628444,0.371556,nan,0.000000,-0.256889,-0.310316,0.060328
0.653424,0.346576,nan,0.000000,-0.306848,-0.310316,0.060328
0.661634,0.338366,nan,0.000000,-0.323269,-0.310316,0.060328
0.658219,0.341781,nan,0.000000,-0.316438,-0.310316,0.060328
0.689681,0.310319,nan,0.000000,-0.379363,-0.310316,0.060328
0.687557,0.312443,nan,0.000000,-0.375114,-0.310316,0.060328
0.713052,0.286948,nan,0.000000,-0.426104,-0.310316,0.060328
0.632320,0.367680,nan,0.000000,-0.264641,-0.310316,0.060328
0.616448,0.383552,nan,0.000000,-0.232895,-0.310316,0.060328
0.649866,0.350134,nan,0.000000,-0.299732,-0.310316,0.060328
0.637829,0.362171,nan,0.000000,-0.275659,-0.310316,0.060328
0.659277,0.340723,nan,0.000000,-0.318554,-0.310316,0.060328
0.675259,0.324741,nan,0.000000,-0.350518,-0.310316,0.060328
0.617437,0.382563,nan,0.000000,-0.234874,-0.310316,0.060328
0.654512,0.345488,nan,0.000000,-0.309023,-0.310316,0.060328
0.692423,0.307577,nan,1.000000,-0.384845,-0.336389,0.060328
0.679635,0.320365,nan,0.000000,-0.359270,-0.336389,0.060328
0.625485,0.374515,nan,0.000000,-0.250971,-0.336389,0.060328
0.709510,0.290490,nan,0.000000,-0.419021,-0.336389,0.060328
0.686096,0.313904,nan,0.000000,-0.372192,-0.336389,0.060328
0.702026,0.297974,nan,0.000000,-0.404052,-0.336389,0.060328
0.666588,0.333412,nan,0.000000,-0.333176,-0.336389,0.060328
0.701836,0.298164,nan,0.000000,-0.403671,-0.336389,0.060328
0.648823,0.351177,nan,0.000000,-0.297646,-0.336389,0.060328
0.752209,0.247791,nan,0.000000,-0.504418,-0.336389,0.060328
0.689309,0.310691,nan,0.000000,-0.378617,-0.336389,0.060328
0.625605,0.374395,nan,0.000000,-0.251210,-0.336389,0.060328
0.716745,0.283255,nan,0.000000,-0.433490,-0.336389,0.060328
0.631750,0.368250,nan,0.000000,-0.263501,-0.336389,0.060328
0.672173,0.327827,nan,0.000000,-0.344347,-0.336389,0.060328
0.647912,0.352088,nan,0.000000,-0.295823,-0.336389,0.060328
