t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.455025,0.544975,nan,0.000000,0.089951,0.074467,0.051957
0.470068,0.529932,nan,0.000000,0.059865,0.074467,0.051957
0.449218,0.550782,nan,0.000000,0.101564,0.074467,0.051957
0.450203,0.549797,nan,0.000000,0.099593,0.074467,0.051957
0.440135,0.559865,nan,0.000000,0.119729,0.074467,0.051957
0.477067,0.522933,nan,0.000000,0.045866,0.074467,0.051957
0.456789,0.543211,nan,0.000000,0.086422,0.074467,0.051957
0.445531,0.554469,nan,0.000000,0.108938,0.074467,0.051957
0.457902,0.542098,nan,0.000000,0.084195,0.074467,0.051957
0.480126,0.519874,nan,0.000000,0.039749,0.074467,0.051957
0.486172,0.513828,nan,0.000000,0.027655,0.074467,0.051957
0.474833,0.525167,nan,0.000000,0.050334,0.074467,0.051957
0.447561,0.552439,nan,0.000000,0.104878,0.074467,0.051957
0.481333,0.518667,nan,0.000000,0.037335,0.074467,0.051957
0.478445,0.521555,nan,0.000000,0.043110,0.074467,0.051957
0.459541,0.540459,nan,0.000000,0.080918,0.074467,0.051957
0.469256,0.530744,nan,0.000000,0.061487,0.074467,0.051957
0.470378,0.529622,nan,0.000000,0.059244,0.074467,0.051957
0.463664,0.536336,nan,0.000000,0.072671,0.074467,0.051957
0.451282,0.548718,nan,0.000000,0.097435,0.074467,0.051957
0.458579,0.541421,nan,0.000000,0.082842,0.074467,0.051957
0.499069,0.500931,nan,0.000000,0.001861,0.074467,0.051957
0.386762,0.613238,nan,0.000000,0.226477,0.074467,0.051957
0.434447,0.565553,nan,0.000000,0.131105,0.074467,0.051957
0.449481,0.550519,nan,0.000000,0.101039,0.074467,0.051957
0.464368,0.535632,nan,0.000000,0.071265,0.074467,0.051957
0.496610,0.503390,nan,0.000000,0.006780,0.074467,0.051957
0.467337,0.532663,nan,0.000000,0.065326,0.074467,0.051957
0.429711,0.570289,nan,0.000000,0.140578,0.074467,0.051957
0.492673,0.507327,nan,0.000000,0.014655,0.074467,0.051957
0.499812,0.500188,nan,0.000000,0.000376,0.074467,0.051957
0.450148,0.549852,nan,0.000000,0.099703,0.074467,0.051957
0.477141,0.522859,nan,0.000000,0.045717,0.074467,0.051957
0.464593,0.535407,nan,0.000000,0.070814,0.074467,0.051957
0.483260,0.516740,nan,0.000000,0.033480,0.074467,0.051957
0.419541,0.580459,nan,0.000000,0.160919,0.074467,0.051957
0.420146,0.579854,nan,0.000000,0.159708,0.074467,0.051957
0.469514,0.530486,nan,0.000000,0.060971,0.074467,0.051957
0.395261,0.604739,nan,0.000000,0.209478,0.074467,0.051957
0.463230,0.536770,nan,0.000000,0.073540,0.074467,0.051957
0.454354,0.545646,nan,0.000000,0.091292,0.074467,0.051957
0.463626,0.536374,nan,0.000000,0.072749,0.074467,0.051957
0.454917,0.545083,nan,0.000000,0.090166,0.074467,0.051957
0.471437,0.528563,nan,0.000000,0.057126,0.074467,0.051957
0.419462,0.580538,nan,0.000000,0.161076,0.074467,0.051957
0.476586,0.523414,nan,0.000000,0.046828,0.074467,0.051957
0.478192,0.521808,nan,0.000000,0.043617,0.074467,0.051957
0.448510,0.551490,nan,0.000000,0.102979,0.074467,0.051957
0.462527,0.537473,nan,0.000000,0.074947,0.074467,0.051957
0.468822,0.531178,nan,0.000000,0.062357,0.074467,0.051957
0.473330,0.526670,nan,0.000000,0.053340,0.074467,0.051957
0.468605,0.531395,nan,0.000000,0.062790,0.074467,0.051957
0.466020,0.533980,nan,0.000000,0.067961,0.074467,0.051957
0.510840,0.489160,nan,0.000000,-0.021680,0.074467,0.051957
0.478263,0.521737,nan,0.000000,0.043474,0.074467,0.051957
0.468319,0.531681,nan,0.000000,0.063361,0.074467,0.051957
0.410217,0.589783,nan,0.000000,0.179566,0.074467,0.051957
0.451122,0.548878,nan,0.000000,0.097756,0.074467,0.051957
0.455555,0.544445,nan,0.000000,0.088889,0.074467,0.051957
0.483230,0.516770,nan,0.000000,0.033540,0.074467,0.051957
0.431190,0.568810,nan,0.000000,0.137620,0.074467,0.051957
0.460627,0.539373,nan,0.000000,0.078745,0.074467,0.051957
0.439462,0.560538,nan,0.000000,0.121076,0.074467,0.051957
0.519014,0.480986,nan,0.000000,-0.038028,0.074467,0.051957
0.456444,0.543556,nan,0.000000,0.087112,0.074467,0.051957
0.431393,0.568607,nan,0.000000,0.137214,0.074467,0.051957
0.458239,0.541761,nan,0.000000,0.083521,0.074467,0.051957
0.450707,0.549293,nan,0.000000,0.098586,0.074467,0.051957
0.475631,0.524369,nan,0.000000,0.048737,0.074467,0.051957
0.482336,0.517664,nan,0.000000,0.035327,0.074467,0.051957
0.456118,0.543882,nan,0.000000,0.087765,0.074467,0.051957
0.429213,0.570787,nan,0.000000,0.141575,0.074467,0.051957
0.456656,0.543344,nan,0.000000,0.086688,0.074467,0.051957
0.474625,0.525375,nan,0.000000,0.050751,0.074467,0.051957
0.433074,0.566926,nan,0.000000,0.133853,0.074467,0.051957
0.491439,0.508561,nan,0.000000,0.017122,0.074467,0.051957
0.478421,0.521579,nan,0.000000,0.043158,0.074467,0.051957
0.480825,0.519175,nan,0.000000,0.038351,0.074467,0.051957
0.468055,0.531945,nan,0.000000,0.063889,0.074467,0.051957
0.426943,0.573057,nan,0.000000,0.146114,0.074467,0.051957
0.458169,0.541831,nan,0.000000,0.083662,0.074467,0.051957
0.512471,0.487529,nan,0.000000,-0.024943,0.074467,0.051957
0.496574,0.503426,nan,0.000000,0.006852,0.074467,0.051957
0.467741,0.532259,nan,0.000000,0.064518,0.074467,0.051957
0.477550,0.522450,nan,0.000000,0.044900,0.074467,0.051957
0.465359,0.534641,nan,0.000000,0.069281,0.074467,0.051957
0.485557,0.514443,nan,0.000000,0.028887,0.074467,0.051957
0.488115,0.511885,nan,0.000000,0.023771,0.074467,0.051957
0.500912,0.499088,nan,0.000000,-0.001824,0.074467,0.051957
0.467940,0.532060,nan,0.000000,0.064120,0.074467,0.051957
0.465689,0.534311,nan,0.000000,0.068621,0.074467,0.051957
0.466775,0.533225,nan,0.000000,0.066451,0.074467,0.051957
0.480999,0.519001,nan,0.000000,0.038003,0.074467,0.051957
0.453928,0.546072,nan,0.000000,0.092143,0.074467,0.051957
0.487200,0.512800,nan,0.000000,0.025601,0.074467,0.051957
0.474607,0.525393,nan,0.000000,0.050787,0.074467,0.051957
0.428756,0.571244,nan,0.000000,0.142488,0.074467,0.051957
0.444738,0.555262,nan,0.000000,0.110523,0.074467,0.051957
0.576640,0.423360,nan,1.000000,-0.153280,-0.190068,0.051957
0.595451,0.404549,nan,0.000000,-0.190903,-0.190068,0.051957
