t1_baseReward, t2_baseReward, ssd, changepoint, rewardDelta, muRewardDelta, sigma
0.451839,0.548161,nan,0.000000,0.096322,0.056310,0.064602
0.491438,0.508562,nan,0.000000,0.017124,0.056310,0.064602
0.476415,0.523585,nan,0.000000,0.047171,0.056310,0.064602
0.450061,0.549939,nan,0.000000,0.099878,0.056310,0.064602
0.475509,0.524491,nan,0.000000,0.048981,0.056310,0.064602
0.477777,0.522223,nan,0.000000,0.044447,0.056310,0.064602
0.469583,0.530417,nan,0.000000,0.060833,0.056310,0.064602
0.468114,0.531886,nan,0.000000,0.063772,0.056310,0.064602
0.400971,0.599029,nan,0.000000,0.198057,0.056310,0.064602
0.496208,0.503792,nan,0.000000,0.007585,0.056310,0.064602
0.481257,0.518743,nan,0.000000,0.037487,0.056310,0.064602
0.512827,0.487173,nan,0.000000,-0.025655,0.056310,0.064602
0.491199,0.508801,nan,0.000000,0.017602,0.056310,0.064602
0.500511,0.499489,nan,0.000000,-0.001022,0.056310,0.064602
0.462258,0.537742,nan,0.000000,0.075483,0.056310,0.064602
0.499885,0.500115,nan,0.000000,0.000231,0.056310,0.064602
0.520178,0.479822,nan,0.000000,-0.040357,0.056310,0.064602
0.476623,0.523377,nan,0.000000,0.046754,0.056310,0.064602
0.488325,0.511675,nan,0.000000,0.023349,0.056310,0.064602
0.438953,0.561047,nan,0.000000,0.122093,0.056310,0.064602
0.481619,0.518381,nan,0.000000,0.036762,0.056310,0.064602
0.445869,0.554131,nan,0.000000,0.108261,0.056310,0.064602
0.464098,0.535902,nan,0.000000,0.071804,0.056310,0.064602
0.526810,0.473190,nan,0.000000,-0.053621,0.056310,0.064602
0.475572,0.524428,nan,0.000000,0.048856,0.056310,0.064602
0.424804,0.575196,nan,0.000000,0.150393,0.056310,0.064602
0.427897,0.572103,nan,0.000000,0.144206,0.056310,0.064602
0.473866,0.526134,nan,0.000000,0.052268,0.056310,0.064602
0.397866,0.602134,nan,1.000000,0.204268,0.197442,0.064602
0.414067,0.585933,nan,0.000000,0.171867,0.197442,0.064602
0.396450,0.603550,nan,0.000000,0.207100,0.197442,0.064602
0.468540,0.531460,nan,0.000000,0.062920,0.197442,0.064602
0.415585,0.584415,nan,0.000000,0.168830,0.197442,0.064602
0.426732,0.573268,nan,0.000000,0.146536,0.197442,0.064602
0.394689,0.605311,nan,0.000000,0.210621,0.197442,0.064602
0.402896,0.597104,nan,0.000000,0.194208,0.197442,0.064602
0.417040,0.582960,nan,0.000000,0.165920,0.197442,0.064602
0.403051,0.596949,nan,0.000000,0.193898,0.197442,0.064602
0.381960,0.618040,nan,0.000000,0.236080,0.197442,0.064602
0.388192,0.611808,nan,0.000000,0.223615,0.197442,0.064602
0.427666,0.572334,nan,0.000000,0.144668,0.197442,0.064602
0.371348,0.628652,nan,0.000000,0.257304,0.197442,0.064602
0.415990,0.584010,nan,0.000000,0.168021,0.197442,0.064602
0.392657,0.607343,nan,0.000000,0.214685,0.197442,0.064602
0.401725,0.598275,nan,0.000000,0.196551,0.197442,0.064602
0.403199,0.596801,nan,0.000000,0.193601,0.197442,0.064602
0.407490,0.592510,nan,0.000000,0.185021,0.197442,0.064602
0.395424,0.604576,nan,0.000000,0.209151,0.197442,0.064602
0.405219,0.594781,nan,0.000000,0.189563,0.197442,0.064602
0.394625,0.605375,nan,0.000000,0.210751,0.197442,0.064602
0.397795,0.602205,nan,0.000000,0.204409,0.197442,0.064602
0.377667,0.622333,nan,0.000000,0.244665,0.197442,0.064602
0.407933,0.592067,nan,0.000000,0.184134,0.197442,0.064602
0.405065,0.594935,nan,0.000000,0.189870,0.197442,0.064602
0.364333,0.635667,nan,0.000000,0.271333,0.197442,0.064602
0.356897,0.643103,nan,0.000000,0.286207,0.197442,0.064602
0.441793,0.558207,nan,0.000000,0.116414,0.197442,0.064602
0.340135,0.659865,nan,0.000000,0.319730,0.197442,0.064602
0.362083,0.637917,nan,0.000000,0.275834,0.197442,0.064602
0.419524,0.580476,nan,0.000000,0.160953,0.197442,0.064602
0.435833,0.564167,nan,0.000000,0.128334,0.197442,0.064602
0.417931,0.582069,nan,0.000000,0.164139,0.197442,0.064602
0.576097,0.423903,nan,1.000000,-0.152193,-0.197442,0.064602
0.574582,0.425418,nan,0.000000,-0.149164,-0.197442,0.064602
0.571786,0.428214,nan,0.000000,-0.143571,-0.197442,0.064602
0.634701,0.365299,nan,0.000000,-0.269403,-0.197442,0.064602
0.576732,0.423268,nan,0.000000,-0.153463,-0.197442,0.064602
0.607832,0.392168,nan,0.000000,-0.215663,-0.197442,0.064602
0.624510,0.375490,nan,0.000000,-0.249020,-0.197442,0.064602
0.642927,0.357073,nan,0.000000,-0.285855,-0.197442,0.064602
0.587866,0.412134,nan,0.000000,-0.175733,-0.197442,0.064602
0.605585,0.394415,nan,0.000000,-0.211170,-0.197442,0.064602
0.595986,0.404014,nan,0.000000,-0.191972,-0.197442,0.064602
0.630583,0.369417,nan,0.000000,-0.261166,-0.197442,0.064602
0.535484,0.464516,nan,0.000000,-0.070968,-0.197442,0.064602
0.578355,0.421645,nan,0.000000,-0.156710,-0.197442,0.064602
0.604256,0.395744,nan,0.000000,-0.208512,-0.197442,0.064602
0.602843,0.397157,nan,0.000000,-0.205686,-0.197442,0.064602
0.618827,0.381173,nan,0.000000,-0.237653,-0.197442,0.064602
0.596415,0.403585,nan,0.000000,-0.192829,-0.197442,0.064602
0.605162,0.394838,nan,0.000000,-0.210324,-0.197442,0.064602
0.624088,0.375912,nan,0.000000,-0.248176,-0.197442,0.064602
0.653179,0.346821,nan,0.000000,-0.306359,-0.197442,0.064602
0.568432,0.431568,nan,0.000000,-0.136864,-0.197442,0.064602
0.582478,0.417522,nan,0.000000,-0.164956,-0.197442,0.064602
0.566974,0.433026,nan,0.000000,-0.133948,-0.197442,0.064602
0.571981,0.428019,nan,0.000000,-0.143961,-0.197442,0.064602
0.550575,0.449425,nan,0.000000,-0.101150,-0.197442,0.064602
0.570233,0.429767,nan,0.000000,-0.140466,-0.197442,0.064602
0.627742,0.372258,nan,0.000000,-0.255484,-0.197442,0.064602
0.583081,0.416919,nan,0.000000,-0.166162,-0.197442,0.064602
0.572952,0.427048,nan,0.000000,-0.145904,-0.197442,0.064602
0.593456,0.406544,nan,0.000000,-0.186913,-0.197442,0.064602
0.597409,0.402591,nan,0.000000,-0.194819,-0.197442,0.064602
0.626332,0.373668,nan,0.000000,-0.252663,-0.197442,0.064602
0.582110,0.417890,nan,0.000000,-0.164219,-0.197442,0.064602
0.593369,0.406631,nan,0.000000,-0.186737,-0.197442,0.064602
0.625997,0.374003,nan,0.000000,-0.251994,-0.197442,0.064602
0.555850,0.444150,nan,0.000000,-0.111700,-0.197442,0.064602
0.583395,0.416605,nan,0.000000,-0.166789,-0.197442,0.064602
0.615406,0.384594,nan,0.000000,-0.230813,-0.197442,0.064602
0.572067,0.427933,nan,0.000000,-0.144134,-0.197442,0.064602
0.352538,0.647462,nan,1.000000,0.294925,0.181829,0.064602
0.434403,0.565597,nan,0.000000,0.131194,0.181829,0.064602
0.461623,0.538377,nan,0.000000,0.076753,0.181829,0.064602
0.465863,0.534137,nan,0.000000,0.068274,0.181829,0.064602
0.396063,0.603937,nan,0.000000,0.207875,0.181829,0.064602
0.368033,0.631967,nan,0.000000,0.263935,0.181829,0.064602
0.441798,0.558202,nan,0.000000,0.116403,0.181829,0.064602
0.446257,0.553743,nan,0.000000,0.107487,0.181829,0.064602
0.438985,0.561015,nan,0.000000,0.122030,0.181829,0.064602
