r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1, cp, obs_cp, mu_rewards, std_rewards
0.000000,2.254724,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
4.110086,0.000000,0.500000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,1.746434,0.666667,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,4.525872,0.750000,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
0.000000,3.218465,0.800000,0.200000,0.800000,0.000000,0.000000,3.000000,1.000000
1.784795,0.000000,0.666667,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
2.902223,0.000000,0.571429,0.428571,0.571429,0.000000,0.000000,3.000000,1.000000
2.216841,0.000000,0.500000,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
0.000000,2.684419,0.555556,0.444444,0.555556,0.000000,1.000000,3.000000,1.000000
0.000000,3.755993,0.600000,0.400000,0.600000,0.000000,0.000000,3.000000,1.000000
0.000000,3.419324,0.636364,0.363636,0.636364,0.000000,0.000000,3.000000,1.000000
1.379414,0.000000,0.583333,0.416667,0.583333,0.000000,1.000000,3.000000,1.000000
1.003599,0.000000,0.538462,0.461538,0.538462,0.000000,0.000000,3.000000,1.000000
0.000000,4.031976,0.571429,0.428571,0.571429,0.000000,1.000000,3.000000,1.000000
0.000000,3.765018,0.600000,0.400000,0.600000,0.000000,0.000000,3.000000,1.000000
0.000000,3.416458,0.625000,0.375000,0.625000,0.000000,0.000000,3.000000,1.000000
0.000000,3.761073,0.647059,0.352941,0.647059,0.000000,0.000000,3.000000,1.000000
3.516542,0.000000,0.611111,0.388889,0.611111,0.000000,1.000000,3.000000,1.000000
0.000000,2.135016,0.631579,0.368421,0.631579,0.000000,1.000000,3.000000,1.000000
0.000000,2.443032,0.650000,0.350000,0.650000,0.000000,0.000000,3.000000,1.000000
0.000000,2.802055,0.666667,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,2.177830,0.681818,0.318182,0.681818,0.000000,0.000000,3.000000,1.000000
3.318849,0.000000,0.652174,0.347826,0.652174,0.000000,1.000000,3.000000,1.000000
0.000000,1.455008,0.666667,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,2.335092,0.680000,0.320000,0.680000,0.000000,0.000000,3.000000,1.000000
0.000000,3.495085,0.692308,0.307692,0.692308,0.000000,0.000000,3.000000,1.000000
4.690150,0.000000,0.666667,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,3.801346,0.678571,0.321429,0.678571,0.000000,1.000000,3.000000,1.000000
3.225624,0.000000,0.689655,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
0.000000,3.946899,0.666667,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
2.898016,0.000000,0.677419,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
3.785508,0.000000,0.687500,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
0.000000,2.798397,0.666667,0.600000,0.400000,0.000000,1.000000,3.000000,1.000000
0.000000,3.053699,0.647059,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
0.000000,3.739665,0.628571,0.428571,0.571429,0.000000,0.000000,3.000000,1.000000
1.649298,0.000000,0.638889,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
2.969169,0.000000,0.648649,0.555556,0.444444,0.000000,0.000000,3.000000,1.000000
3.680361,0.000000,0.657895,0.600000,0.400000,0.000000,0.000000,3.000000,1.000000
0.000000,4.334189,0.641026,0.545455,0.454545,0.000000,1.000000,3.000000,1.000000
2.713867,0.000000,0.650000,0.583333,0.416667,0.000000,1.000000,3.000000,1.000000
2.999220,0.000000,0.658537,0.615385,0.384615,0.000000,0.000000,3.000000,1.000000
0.000000,3.421057,0.642857,0.571429,0.428571,0.000000,1.000000,3.000000,1.000000
0.000000,4.857802,0.627907,0.533333,0.466667,0.000000,0.000000,3.000000,1.000000
0.000000,2.028393,0.613636,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
2.922473,0.000000,0.600000,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
0.000000,2.051448,0.608696,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
4.895715,0.000000,0.595745,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
1.980955,0.000000,0.583333,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
