r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1,cp, obs_cp, mu_rewards, std_rewards
0.000000,3.324608,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.453325,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.459971,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.651934,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.566218,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.835167,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.945516,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.977203,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,1.717983,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.217906,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.845362,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.542584,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.184618,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.508815,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.039118,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
1.636276,0.000000,0.937500,0.062500,0.937500,0.000000,1.000000,3.000000,1.000000
0.000000,4.190454,0.941176,0.058824,0.941176,0.000000,1.000000,3.000000,1.000000
0.000000,2.096918,0.944444,0.055556,0.944444,0.000000,0.000000,3.000000,1.000000
1.904001,0.000000,0.894737,0.105263,0.894737,0.000000,1.000000,3.000000,1.000000
0.000000,3.497847,0.900000,0.100000,0.900000,0.000000,1.000000,3.000000,1.000000
0.000000,6.126668,0.904762,0.095238,0.904762,0.000000,0.000000,3.000000,1.000000
0.000000,3.572961,0.909091,0.090909,0.909091,0.000000,0.000000,3.000000,1.000000
0.000000,3.169880,0.913043,0.086957,0.913043,0.000000,0.000000,3.000000,1.000000
0.000000,2.818139,0.916667,0.083333,0.916667,0.000000,0.000000,3.000000,1.000000
0.000000,2.265224,0.920000,0.080000,0.920000,0.000000,0.000000,3.000000,1.000000
0.000000,3.500685,0.923077,0.076923,0.923077,0.000000,0.000000,3.000000,1.000000
0.000000,1.306115,0.925926,0.074074,0.925926,0.000000,0.000000,3.000000,1.000000
4.274300,0.000000,0.892857,0.107143,0.892857,0.000000,1.000000,3.000000,1.000000
3.933899,0.000000,0.862069,0.137931,0.862069,0.000000,0.000000,3.000000,1.000000
0.000000,1.623329,0.866667,0.133333,0.866667,0.000000,1.000000,3.000000,1.000000
0.000000,2.587303,0.870968,0.129032,0.870968,0.000000,0.000000,3.000000,1.000000
2.287468,0.000000,0.843750,0.156250,0.843750,0.000000,1.000000,3.000000,1.000000
0.000000,3.247328,0.848485,0.151515,0.848485,0.000000,1.000000,3.000000,1.000000
0.000000,3.399822,0.852941,0.147059,0.852941,0.000000,0.000000,3.000000,1.000000
0.000000,3.989374,0.857143,0.142857,0.857143,0.000000,0.000000,3.000000,1.000000
0.450531,0.000000,0.861111,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
2.439220,0.000000,0.864865,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.671103,0.000000,0.868421,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.751773,0.000000,0.871795,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.082719,0.000000,0.875000,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.061909,0.000000,0.878049,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.765843,0.000000,0.880952,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
1.528376,0.000000,0.883721,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
3.374126,0.000000,0.886364,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
4.372763,0.000000,0.888889,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
