r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1,cp, obs_cp, mu_rewards, std_rewards
0.000000,3.531174,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.399572,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.303529,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.678304,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.115604,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,1.426669,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.722177,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.082650,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.749498,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,3.459372,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
3.041314,0.000000,0.909091,0.090909,0.909091,0.000000,1.000000,3.000000,1.000000
0.000000,4.064177,0.916667,0.083333,0.916667,0.000000,1.000000,3.000000,1.000000
2.707420,0.000000,0.846154,0.153846,0.846154,0.000000,1.000000,3.000000,1.000000
2.881486,0.000000,0.785714,0.214286,0.785714,0.000000,0.000000,3.000000,1.000000
0.000000,2.243124,0.800000,0.200000,0.800000,0.000000,1.000000,3.000000,1.000000
0.000000,2.176600,0.812500,0.187500,0.812500,0.000000,0.000000,3.000000,1.000000
0.000000,3.686955,0.823529,0.176471,0.823529,0.000000,0.000000,3.000000,1.000000
0.000000,2.181155,0.833333,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
0.000000,2.354864,0.842105,0.157895,0.842105,0.000000,0.000000,3.000000,1.000000
2.659279,0.000000,0.800000,0.200000,0.800000,0.000000,1.000000,3.000000,1.000000
0.000000,2.282075,0.809524,0.190476,0.809524,0.000000,1.000000,3.000000,1.000000
0.000000,5.001057,0.818182,0.181818,0.818182,0.000000,0.000000,3.000000,1.000000
0.000000,1.692234,0.826087,0.173913,0.826087,0.000000,0.000000,3.000000,1.000000
0.000000,3.329035,0.791667,0.000000,1.000000,1.000000,0.000000,3.000000,1.000000
0.000000,3.148919,0.760000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
2.120510,0.000000,0.769231,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
1.591697,0.000000,0.777778,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
3.645473,0.000000,0.785714,0.600000,0.400000,0.000000,0.000000,3.000000,1.000000
0.000000,3.905786,0.758621,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
1.172912,0.000000,0.766667,0.571429,0.428571,0.000000,1.000000,3.000000,1.000000
2.130077,0.000000,0.774194,0.625000,0.375000,0.000000,0.000000,3.000000,1.000000
4.479184,0.000000,0.781250,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
0.000000,3.992135,0.757576,0.600000,0.400000,0.000000,1.000000,3.000000,1.000000
2.402096,0.000000,0.764706,0.636364,0.363636,0.000000,1.000000,3.000000,1.000000
3.561411,0.000000,0.771429,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
0.000000,3.422640,0.750000,0.615385,0.384615,0.000000,1.000000,3.000000,1.000000
2.479506,0.000000,0.756757,0.642857,0.357143,0.000000,1.000000,3.000000,1.000000
0.000000,2.497787,0.736842,0.600000,0.400000,0.000000,1.000000,3.000000,1.000000
2.302243,0.000000,0.743590,0.625000,0.375000,0.000000,1.000000,3.000000,1.000000
