r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1, cp, obs_cp, mu_rewards, std_rewards
0.000000,3.857757,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.831327,1.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
3.183863,0.000000,0.666667,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
2.452064,0.000000,0.500000,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
4.700217,0.000000,0.400000,0.600000,0.400000,0.000000,0.000000,3.000000,1.000000
0.000000,3.592538,0.500000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
2.798339,0.000000,0.428571,0.571429,0.428571,0.000000,1.000000,3.000000,1.000000
0.000000,3.811513,0.500000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
1.266050,0.000000,0.444444,0.555556,0.444444,0.000000,1.000000,3.000000,1.000000
2.252968,0.000000,0.400000,0.600000,0.400000,0.000000,0.000000,3.000000,1.000000
4.691430,0.000000,0.363636,0.636364,0.363636,0.000000,0.000000,3.000000,1.000000
0.000000,2.050683,0.416667,0.583333,0.416667,0.000000,1.000000,3.000000,1.000000
4.721617,0.000000,0.384615,0.615385,0.384615,0.000000,1.000000,3.000000,1.000000
0.000000,3.797651,0.428571,0.571429,0.428571,0.000000,1.000000,3.000000,1.000000
0.000000,1.979544,0.466667,0.533333,0.466667,0.000000,0.000000,3.000000,1.000000
0.000000,2.706192,0.500000,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
0.000000,3.464461,0.529412,0.470588,0.529412,0.000000,0.000000,3.000000,1.000000
0.000000,3.225919,0.555556,0.444444,0.555556,0.000000,0.000000,3.000000,1.000000
3.512253,0.000000,0.526316,0.473684,0.526316,0.000000,1.000000,3.000000,1.000000
0.000000,4.016139,0.550000,0.450000,0.550000,0.000000,1.000000,3.000000,1.000000
4.056140,0.000000,0.523810,0.476190,0.523810,0.000000,1.000000,3.000000,1.000000
0.000000,1.049572,0.545455,0.454545,0.545455,0.000000,1.000000,3.000000,1.000000
0.000000,3.173148,0.565217,0.434783,0.565217,0.000000,0.000000,3.000000,1.000000
0.000000,1.980609,0.583333,0.416667,0.583333,0.000000,0.000000,3.000000,1.000000
0.000000,2.908306,0.600000,0.400000,0.600000,0.000000,0.000000,3.000000,1.000000
0.000000,2.471080,0.615385,0.384615,0.615385,0.000000,0.000000,3.000000,1.000000
0.000000,2.238959,0.629630,0.370370,0.629630,0.000000,0.000000,3.000000,1.000000
0.000000,4.061424,0.642857,0.357143,0.642857,0.000000,0.000000,3.000000,1.000000
2.161558,0.000000,0.620690,0.379310,0.620690,0.000000,1.000000,3.000000,1.000000
3.083790,0.000000,0.600000,0.400000,0.600000,0.000000,0.000000,3.000000,1.000000
0.000000,3.376199,0.612903,0.387097,0.612903,0.000000,1.000000,3.000000,1.000000
0.000000,3.722469,0.625000,0.375000,0.625000,0.000000,0.000000,3.000000,1.000000
0.000000,3.190152,0.636364,0.363636,0.636364,0.000000,0.000000,3.000000,1.000000
2.801025,0.000000,0.617647,0.382353,0.617647,0.000000,1.000000,3.000000,1.000000
2.683669,0.000000,0.600000,0.400000,0.600000,0.000000,0.000000,3.000000,1.000000
0.000000,2.439821,0.583333,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
0.681165,0.000000,0.594595,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.874478,0.000000,0.605263,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
3.999304,0.000000,0.615385,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
3.461780,0.000000,0.625000,0.800000,0.200000,0.000000,0.000000,3.000000,1.000000
3.239140,0.000000,0.634146,0.833333,0.166667,0.000000,0.000000,3.000000,1.000000
2.948595,0.000000,0.642857,0.857143,0.142857,0.000000,0.000000,3.000000,1.000000
2.583672,0.000000,0.651163,0.875000,0.125000,0.000000,0.000000,3.000000,1.000000
4.490242,0.000000,0.659091,0.888889,0.111111,0.000000,0.000000,3.000000,1.000000
3.339784,0.000000,0.666667,0.900000,0.100000,0.000000,0.000000,3.000000,1.000000
2.584690,0.000000,0.673913,0.909091,0.090909,0.000000,0.000000,3.000000,1.000000
3.628209,0.000000,0.680851,0.916667,0.083333,0.000000,0.000000,3.000000,1.000000
3.826035,0.000000,0.687500,0.923077,0.076923,0.000000,0.000000,3.000000,1.000000
4.769871,0.000000,0.693878,0.928571,0.071429,0.000000,0.000000,3.000000,1.000000
4.298782,0.000000,0.700000,0.933333,0.066667,0.000000,0.000000,3.000000,1.000000
3.384278,0.000000,0.705882,0.937500,0.062500,0.000000,0.000000,3.000000,1.000000
3.375008,0.000000,0.711538,0.941176,0.058824,0.000000,0.000000,3.000000,1.000000
2.582628,0.000000,0.716981,0.944444,0.055556,0.000000,0.000000,3.000000,1.000000
3.444543,0.000000,0.722222,0.947368,0.052632,0.000000,0.000000,3.000000,1.000000
3.555021,0.000000,0.727273,0.950000,0.050000,0.000000,0.000000,3.000000,1.000000
0.000000,1.694096,0.714286,0.904762,0.095238,0.000000,1.000000,3.000000,1.000000
2.329530,0.000000,0.719298,0.909091,0.090909,0.000000,1.000000,3.000000,1.000000
3.277644,0.000000,0.724138,0.913043,0.086957,0.000000,0.000000,3.000000,1.000000
2.469189,0.000000,0.728814,0.916667,0.083333,0.000000,0.000000,3.000000,1.000000
3.464350,0.000000,0.733333,0.920000,0.080000,0.000000,0.000000,3.000000,1.000000
0.000000,3.755795,0.737705,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
0.000000,3.705217,0.741935,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.455429,0.746032,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,4.534562,0.750000,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.240668,0.753846,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.874118,0.000000,0.742424,0.166667,0.833333,0.000000,1.000000,3.000000,1.000000
0.000000,1.832340,0.746269,0.142857,0.857143,0.000000,1.000000,3.000000,1.000000
4.720929,0.000000,0.735294,0.250000,0.750000,0.000000,1.000000,3.000000,1.000000
0.000000,3.372564,0.739130,0.222222,0.777778,0.000000,1.000000,3.000000,1.000000
0.000000,3.089468,0.742857,0.200000,0.800000,0.000000,0.000000,3.000000,1.000000
0.000000,5.023678,0.746479,0.181818,0.818182,0.000000,0.000000,3.000000,1.000000
0.000000,2.386106,0.750000,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
3.891814,0.000000,0.739726,0.230769,0.769231,0.000000,1.000000,3.000000,1.000000
3.141174,0.000000,0.729730,0.285714,0.714286,0.000000,0.000000,3.000000,1.000000
1.821756,0.000000,0.720000,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,2.967484,0.723684,0.312500,0.687500,0.000000,1.000000,3.000000,1.000000
0.000000,4.157855,0.727273,0.294118,0.705882,0.000000,0.000000,3.000000,1.000000
2.811202,0.000000,0.717949,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
0.000000,2.750488,0.721519,0.315789,0.684211,0.000000,1.000000,3.000000,1.000000
0.000000,3.042060,0.725000,0.300000,0.700000,0.000000,0.000000,3.000000,1.000000
0.000000,4.677743,0.728395,0.285714,0.714286,0.000000,0.000000,3.000000,1.000000
0.000000,1.946667,0.731707,0.272727,0.727273,0.000000,0.000000,3.000000,1.000000
1.931205,0.000000,0.722892,0.304348,0.695652,0.000000,1.000000,3.000000,1.000000
2.639996,0.000000,0.726190,1.000000,0.000000,1.000000,0.000000,3.000000,1.000000
0.000000,3.807175,0.717647,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,3.591432,0.709302,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,4.332302,0.701149,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
3.159995,0.000000,0.704545,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
3.367416,0.000000,0.707865,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
0.000000,3.197022,0.700000,0.428571,0.571429,0.000000,1.000000,3.000000,1.000000
0.000000,2.298122,0.692308,0.375000,0.625000,0.000000,0.000000,3.000000,1.000000
3.475714,0.000000,0.695652,0.444444,0.555556,0.000000,1.000000,3.000000,1.000000
0.000000,2.584001,0.688172,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
2.338073,0.000000,0.691489,0.454545,0.545455,0.000000,1.000000,3.000000,1.000000
3.167122,0.000000,0.694737,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
0.000000,3.072633,0.687500,0.461538,0.538462,0.000000,1.000000,3.000000,1.000000
0.000000,2.190981,0.680412,0.428571,0.571429,0.000000,0.000000,3.000000,1.000000
3.618543,0.000000,0.683673,0.466667,0.533333,0.000000,1.000000,3.000000,1.000000
0.000000,3.795396,0.676768,0.437500,0.562500,0.000000,1.000000,3.000000,1.000000
0.000000,2.848160,0.670000,0.411765,0.588235,0.000000,0.000000,3.000000,1.000000
3.301857,0.000000,0.673267,0.444444,0.555556,0.000000,1.000000,3.000000,1.000000
0.000000,3.277193,0.666667,0.421053,0.578947,0.000000,1.000000,3.000000,1.000000
3.498847,0.000000,0.669903,0.450000,0.550000,0.000000,1.000000,3.000000,1.000000
2.860760,0.000000,0.673077,0.476190,0.523810,0.000000,0.000000,3.000000,1.000000
3.193895,0.000000,0.676190,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
3.114921,0.000000,0.679245,0.521739,0.478261,0.000000,0.000000,3.000000,1.000000
0.000000,1.826756,0.672897,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,2.990359,0.666667,0.480000,0.520000,0.000000,0.000000,3.000000,1.000000
