r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1, cp, obs_cp,mu_rewards, std_rewards
3.084602,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.034758,0.500000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
1.977906,0.000000,0.333333,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
0.000000,1.393133,0.500000,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,2.234918,0.600000,0.400000,0.600000,0.000000,0.000000,3.000000,1.000000
0.000000,3.966790,0.666667,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,3.083717,0.714286,0.285714,0.714286,0.000000,0.000000,3.000000,1.000000
0.000000,2.836604,0.750000,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
0.000000,3.316192,0.777778,0.222222,0.777778,0.000000,0.000000,3.000000,1.000000
0.000000,4.135786,0.800000,0.200000,0.800000,0.000000,0.000000,3.000000,1.000000
0.000000,2.083667,0.818182,0.181818,0.818182,0.000000,0.000000,3.000000,1.000000
0.000000,2.197018,0.833333,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
0.000000,3.464679,0.846154,0.153846,0.846154,0.000000,0.000000,3.000000,1.000000
2.803973,0.000000,0.785714,0.214286,0.785714,0.000000,1.000000,3.000000,1.000000
0.000000,2.382888,0.800000,0.200000,0.800000,0.000000,1.000000,3.000000,1.000000
0.000000,2.844556,0.812500,0.187500,0.812500,0.000000,0.000000,3.000000,1.000000
0.000000,2.439206,0.823529,0.176471,0.823529,0.000000,0.000000,3.000000,1.000000
0.000000,2.734201,0.833333,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
0.000000,4.278004,0.842105,0.157895,0.842105,0.000000,0.000000,3.000000,1.000000
0.000000,2.787512,0.850000,0.150000,0.850000,0.000000,0.000000,3.000000,1.000000
0.000000,1.813419,0.857143,0.142857,0.857143,0.000000,0.000000,3.000000,1.000000
0.000000,2.243091,0.863636,0.136364,0.863636,0.000000,0.000000,3.000000,1.000000
0.000000,3.085614,0.869565,0.130435,0.869565,0.000000,0.000000,3.000000,1.000000
0.000000,4.391523,0.875000,0.125000,0.875000,0.000000,0.000000,3.000000,1.000000
3.377034,0.000000,0.840000,0.160000,0.840000,0.000000,1.000000,3.000000,1.000000
0.000000,2.073434,0.846154,0.153846,0.846154,0.000000,1.000000,3.000000,1.000000
3.101410,0.000000,0.814815,0.185185,0.814815,0.000000,1.000000,3.000000,1.000000
0.000000,2.653259,0.821429,0.178571,0.821429,0.000000,1.000000,3.000000,1.000000
0.000000,3.051438,0.827586,0.172414,0.827586,0.000000,0.000000,3.000000,1.000000
1.853922,0.000000,0.800000,0.200000,0.800000,0.000000,1.000000,3.000000,1.000000
0.000000,2.366617,0.806452,0.193548,0.806452,0.000000,1.000000,3.000000,1.000000
0.000000,1.897968,0.812500,0.187500,0.812500,0.000000,0.000000,3.000000,1.000000
0.000000,3.577045,0.818182,0.181818,0.818182,0.000000,0.000000,3.000000,1.000000
0.000000,3.012559,0.823529,0.176471,0.823529,0.000000,0.000000,3.000000,1.000000
2.931823,0.000000,0.828571,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
0.000000,2.960277,0.805556,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
2.624335,0.000000,0.810811,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
2.852635,0.000000,0.815789,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
1.566213,0.000000,0.820513,0.800000,0.200000,0.000000,0.000000,3.000000,1.000000
0.000000,3.142910,0.800000,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
3.226857,0.000000,0.804878,0.714286,0.285714,0.000000,1.000000,3.000000,1.000000
2.920195,0.000000,0.809524,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
4.150352,0.000000,0.813953,0.777778,0.222222,0.000000,0.000000,3.000000,1.000000
3.911451,0.000000,0.818182,0.800000,0.200000,0.000000,0.000000,3.000000,1.000000
1.781834,0.000000,0.822222,0.818182,0.181818,0.000000,0.000000,3.000000,1.000000
3.292020,0.000000,0.826087,0.833333,0.166667,0.000000,0.000000,3.000000,1.000000
0.000000,2.070839,0.808511,0.769231,0.230769,0.000000,1.000000,3.000000,1.000000
1.854654,0.000000,0.812500,0.785714,0.214286,0.000000,1.000000,3.000000,1.000000
3.044662,0.000000,0.816327,0.800000,0.200000,0.000000,0.000000,3.000000,1.000000
0.000000,2.374880,0.800000,0.750000,0.250000,0.000000,1.000000,3.000000,1.000000
4.162534,0.000000,0.803922,0.764706,0.235294,0.000000,1.000000,3.000000,1.000000
3.995738,0.000000,0.807692,0.777778,0.222222,0.000000,0.000000,3.000000,1.000000
1.648048,0.000000,0.811321,0.789474,0.210526,0.000000,0.000000,3.000000,1.000000
3.798427,0.000000,0.814815,0.800000,0.200000,0.000000,0.000000,3.000000,1.000000
3.503165,0.000000,0.818182,0.809524,0.190476,0.000000,0.000000,3.000000,1.000000
3.820853,0.000000,0.821429,0.818182,0.181818,0.000000,0.000000,3.000000,1.000000
0.000000,3.321531,0.807018,0.782609,0.217391,0.000000,1.000000,3.000000,1.000000
4.451671,0.000000,0.810345,0.791667,0.208333,0.000000,1.000000,3.000000,1.000000
1.891106,0.000000,0.813559,0.800000,0.200000,0.000000,0.000000,3.000000,1.000000
0.000000,4.055654,0.800000,0.769231,0.230769,0.000000,1.000000,3.000000,1.000000
0.000000,3.013951,0.786885,0.740741,0.259259,0.000000,0.000000,3.000000,1.000000
3.296802,0.000000,0.774194,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
0.000000,4.308113,0.777778,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,1.355148,0.781250,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
0.000000,3.041728,0.784615,0.250000,0.750000,0.000000,0.000000,3.000000,1.000000
0.000000,2.055677,0.787879,0.200000,0.800000,0.000000,0.000000,3.000000,1.000000
0.000000,3.189013,0.791045,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
0.000000,2.678143,0.794118,0.142857,0.857143,0.000000,0.000000,3.000000,1.000000
0.000000,2.409356,0.797101,0.125000,0.875000,0.000000,0.000000,3.000000,1.000000
0.000000,2.516151,0.800000,0.111111,0.888889,0.000000,0.000000,3.000000,1.000000
2.770754,0.000000,0.788732,0.200000,0.800000,0.000000,1.000000,3.000000,1.000000
0.000000,2.615715,0.791667,0.181818,0.818182,0.000000,1.000000,3.000000,1.000000
0.000000,3.076965,0.794521,0.166667,0.833333,0.000000,0.000000,3.000000,1.000000
0.000000,3.808709,0.797297,0.153846,0.846154,0.000000,0.000000,3.000000,1.000000
0.000000,2.353003,0.800000,0.142857,0.857143,0.000000,0.000000,3.000000,1.000000
0.000000,2.593242,0.802632,0.133333,0.866667,0.000000,0.000000,3.000000,1.000000
0.000000,1.524637,0.805195,0.125000,0.875000,0.000000,0.000000,3.000000,1.000000
0.000000,2.190699,0.807692,0.117647,0.882353,0.000000,0.000000,3.000000,1.000000
0.000000,3.194378,0.810127,0.111111,0.888889,0.000000,0.000000,3.000000,1.000000
0.000000,4.094640,0.812500,0.105263,0.894737,0.000000,0.000000,3.000000,1.000000
0.000000,0.617522,0.814815,0.100000,0.900000,0.000000,0.000000,3.000000,1.000000
0.000000,2.899281,0.817073,0.095238,0.904762,0.000000,0.000000,3.000000,1.000000
0.000000,3.164827,0.819277,0.090909,0.909091,0.000000,0.000000,3.000000,1.000000
0.000000,3.256310,0.821429,0.086957,0.913043,0.000000,0.000000,3.000000,1.000000
0.000000,2.375956,0.823529,0.083333,0.916667,0.000000,0.000000,3.000000,1.000000
0.000000,4.133003,0.825581,0.080000,0.920000,0.000000,0.000000,3.000000,1.000000
0.000000,4.069688,0.827586,0.076923,0.923077,0.000000,0.000000,3.000000,1.000000
0.000000,3.524112,0.829545,0.074074,0.925926,0.000000,0.000000,3.000000,1.000000
4.933780,0.000000,0.831461,1.000000,0.000000,1.000000,1.000000,3.000000,1.000000
0.000000,1.650709,0.822222,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,5.492845,0.813187,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
2.306831,0.000000,0.815217,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
3.074622,0.000000,0.817204,0.600000,0.400000,0.000000,0.000000,3.000000,1.000000
2.961116,0.000000,0.819149,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
1.797416,0.000000,0.821053,0.714286,0.285714,0.000000,0.000000,3.000000,1.000000
1.519871,0.000000,0.822917,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
0.000000,2.409541,0.814433,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
3.144334,0.000000,0.816327,0.700000,0.300000,0.000000,1.000000,3.000000,1.000000
0.000000,3.811895,0.808081,0.636364,0.363636,0.000000,1.000000,3.000000,1.000000
0.853909,0.000000,0.810000,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
3.743477,0.000000,0.811881,0.692308,0.307692,0.000000,0.000000,3.000000,1.000000
2.210737,0.000000,0.813725,0.714286,0.285714,0.000000,0.000000,3.000000,1.000000
2.611285,0.000000,0.815534,0.733333,0.266667,0.000000,0.000000,3.000000,1.000000
3.208787,0.000000,0.817308,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
0.000000,3.305388,0.809524,0.705882,0.294118,0.000000,1.000000,3.000000,1.000000
3.298274,0.000000,0.811321,0.722222,0.277778,0.000000,1.000000,3.000000,1.000000
2.219017,0.000000,0.813084,0.736842,0.263158,0.000000,0.000000,3.000000,1.000000
0.814591,0.000000,0.814815,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
2.991675,0.000000,0.816514,0.761905,0.238095,0.000000,0.000000,3.000000,1.000000
0.000000,3.500726,0.809091,0.727273,0.272727,0.000000,1.000000,3.000000,1.000000
2.998887,0.000000,0.810811,0.739130,0.260870,0.000000,1.000000,3.000000,1.000000
0.000000,3.249664,0.803571,0.708333,0.291667,0.000000,1.000000,3.000000,1.000000
4.723173,0.000000,0.805310,0.720000,0.280000,0.000000,1.000000,3.000000,1.000000
1.214739,0.000000,0.807018,0.730769,0.269231,0.000000,0.000000,3.000000,1.000000
0.000000,2.952308,0.800000,0.703704,0.296296,0.000000,1.000000,3.000000,1.000000
3.743916,0.000000,0.801724,0.714286,0.285714,0.000000,1.000000,3.000000,1.000000
2.949113,0.000000,0.803419,0.724138,0.275862,0.000000,0.000000,3.000000,1.000000
0.000000,2.636543,0.796610,0.700000,0.300000,0.000000,1.000000,3.000000,1.000000
1.876538,0.000000,0.798319,0.709677,0.290323,0.000000,1.000000,3.000000,1.000000
1.722251,0.000000,0.800000,0.718750,0.281250,0.000000,0.000000,3.000000,1.000000
2.821367,0.000000,0.801653,0.727273,0.272727,0.000000,0.000000,3.000000,1.000000
3.287700,0.000000,0.803279,0.735294,0.264706,0.000000,0.000000,3.000000,1.000000
2.850127,0.000000,0.804878,0.742857,0.257143,0.000000,0.000000,3.000000,1.000000
1.243252,0.000000,0.806452,0.750000,0.250000,0.000000,0.000000,3.000000,1.000000
0.000000,2.674146,0.800000,0.729730,0.270270,0.000000,1.000000,3.000000,1.000000
2.637486,0.000000,0.801587,0.736842,0.263158,0.000000,1.000000,3.000000,1.000000
0.000000,1.960521,0.795276,0.717949,0.282051,0.000000,1.000000,3.000000,1.000000
3.402096,0.000000,0.796875,0.725000,0.275000,0.000000,1.000000,3.000000,1.000000
